 nlayers, height, LOG10C01, LOG10C02, LOG10T01, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  2, 39.76, -3.701721e+00,  4.290462e-02,  1.641710e+00,  1.281065e+02,  1.377344e+02,  1.092971e+02,  8.803716e+01,  7.111119e+01,  5.746445e+01,  4.638205e+01,  3.740029e+01,  3.000368e+01,  2.392604e+01,  1.885356e+01,  1.461809e+01,  1.119186e+01,  8.434251e+00,  6.239736e+00,  4.537687e+00,  3.229895e+00,  2.247788e+00
  2, 32.93, -5.679491e-01, -1.434805e+00,  1.236295e+00,  7.458526e+03,  5.970313e+03,  4.424586e+03,  3.361003e+03,  2.584903e+03,  2.000034e+03,  1.535880e+03,  1.157787e+03,  8.464305e+02,  5.978690e+02,  4.042192e+02,  2.598263e+02,  1.600565e+02,  9.433494e+01,  5.311648e+01,  2.879430e+01,  1.498103e+01,  7.500880e+00
  2, 38.08, -9.663640e-01, -7.301814e-01,  1.997447e+00,  6.011989e+03,  4.472564e+03,  3.147461e+03,  2.244751e+03,  1.589726e+03,  1.116124e+03,  7.759991e+02,  5.356197e+02,  3.650915e+02,  2.458127e+02,  1.621275e+02,  1.041099e+02,  6.554826e+01,  4.027764e+01,  2.403843e+01,  1.398962e+01,  7.904570e+00,  4.346912e+00
  2, 32.63, -3.688770e-01, -1.499094e-01,  8.328366e-01,  6.406831e+03,  5.242685e+03,  3.828164e+03,  2.835037e+03,  2.104353e+03,  1.566737e+03,  1.168633e+03,  8.733908e+02,  6.497672e+02,  4.801927e+02,  3.495139e+02,  2.489779e+02,  1.743365e+02,  1.194936e+02,  7.988091e+01,  5.219603e+01,  3.316221e+01,  2.046708e+01
  2, 40.12, -3.343199e+00, -2.606516e+00,  8.460064e-01,  1.729665e+03,  7.527875e+02,  3.654104e+02,  1.928234e+02,  1.038964e+02,  5.687689e+01,  3.148020e+01,  1.767434e+01,  9.967678e+00,  5.642386e+00,  3.167720e+00,  1.749292e+00,  9.601849e-01,  5.218224e-01,  2.793660e-01,  1.480955e-01,  7.718158e-02,  3.951569e-02
  2, 41.55,  1.844128e-01, -3.899953e+00,  1.691289e+00,  1.463888e+03,  1.538257e+03,  1.215652e+03,  9.723857e+02,  7.784796e+02,  6.223934e+02,  4.961228e+02,  3.943877e+02,  3.112655e+02,  2.436451e+02,  1.879045e+02,  1.420634e+02,  1.056493e+02,  7.696069e+01,  5.468110e+01,  3.788697e+01,  2.544376e+01,  1.657705e+01
  2, 40.53, -2.911328e+00, -1.388562e+00,  1.235917e+00,  2.105798e+03,  1.473838e+03,  1.009533e+03,  7.040264e+02,  4.881609e+02,  3.359300e+02,  2.291451e+02,  1.553502e+02,  1.040962e+02,  6.895692e+01,  4.477311e+01,  2.832318e+01,  1.760148e+01,  1.071336e+01,  6.365600e+00,  3.709062e+00,  2.107581e+00,  1.167490e+00
  2, 33.97, -6.006238e-01, -1.891429e+00,  1.236545e+00,  6.915727e+03,  5.528917e+03,  4.112307e+03,  3.153535e+03,  2.457880e+03,  1.922999e+03,  1.483195e+03,  1.114726e+03,  8.077073e+02,  5.629043e+02,  3.739940e+02,  2.352721e+02,  1.413097e+02,  8.088897e+01,  4.404439e+01,  2.299563e+01,  1.147128e+01,  5.481990e+00
  2, 47.35, -3.093867e+00, -2.871566e+00,  1.691588e+00,  7.406520e+02,  2.910925e+02,  1.390581e+02,  7.330912e+01,  3.957883e+01,  2.173435e+01,  1.207170e+01,  6.801352e+00,  3.848709e+00,  2.185558e+00,  1.230660e+00,  6.814991e-01,  3.750277e-01,  2.042834e-01,  1.095965e-01,  5.820898e-02,  3.038864e-02,  1.558378e-02
  2, 43.94,  2.214412e-01, -1.115834e+00,  1.246459e+00,  1.097588e+03,  1.199288e+03,  9.467415e+02,  7.556733e+02,  6.031482e+02,  4.801418e+02,  3.804217e+02,  3.000145e+02,  2.347417e+02,  1.829388e+02,  1.424223e+02,  1.114950e+02,  8.845885e+01,  7.042739e+01,  5.533991e+01,  4.234218e+01,  3.111051e+01,  2.179052e+01
  2, 44.36, -6.446854e-01, -3.256960e+00,  1.407973e+00,  2.952898e+03,  2.439618e+03,  1.825345e+03,  1.385095e+03,  1.054123e+03,  8.101313e+02,  6.307688e+02,  4.948063e+02,  3.840443e+02,  2.909279e+02,  2.118082e+02,  1.466789e+02,  9.695890e+01,  6.092548e+01,  3.625777e+01,  2.052601e+01,  1.099658e+01,  5.576890e+00
  2, 47.80,  6.010946e-01,  5.530422e-01,  9.963969e-01,  3.886346e+02,  5.966578e+02,  4.779018e+02,  3.862909e+02,  3.128938e+02,  2.534429e+02,  2.049897e+02,  1.656162e+02,  1.331485e+02,  1.064805e+02,  8.426274e+01,  6.574731e+01,  5.077327e+01,  3.868391e+01,  2.899287e+01,  2.139041e+01,  1.546213e+01,  1.093324e+01
  2, 37.54, -3.450696e+00, -3.860196e+00,  1.729403e+00,  3.417423e+02,  6.812197e+01,  2.262417e+01,  9.578919e+00,  4.337794e+00,  2.059585e+00,  1.011081e+00,  5.131899e-01,  2.653598e-01,  1.393484e-01,  7.322356e-02,  3.810725e-02,  1.985407e-02,  1.030531e-02,  5.293857e-03,  2.708432e-03,  1.368564e-03,  6.853686e-04
  2, 40.14,  8.556424e-02, -9.676997e-01,  8.333971e-01,  1.869799e+03,  1.882690e+03,  1.512282e+03,  1.263766e+03,  1.084454e+03,  9.413194e+02,  8.134065e+02,  6.927429e+02,  5.763818e+02,  4.664995e+02,  3.640932e+02,  2.719002e+02,  1.946343e+02,  1.329299e+02,  8.631255e+01,  5.346389e+01,  3.147105e+01,  1.762908e+01
  2, 46.63, -3.360112e+00, -4.278613e-01,  1.597699e+00,  2.380683e+02,  2.032784e+02,  1.585308e+02,  1.260049e+02,  1.003786e+02,  7.991951e+01,  6.347177e+01,  5.028781e+01,  3.956386e+01,  3.087588e+01,  2.374355e+01,  1.790317e+01,  1.328594e+01,  9.668490e+00,  6.877976e+00,  4.790114e+00,  3.250223e+00,  2.146087e+00
  2, 45.24, -2.268872e+00, -5.473047e-01,  1.060057e+00,  1.276819e+03,  1.053692e+03,  7.998445e+02,  6.186954e+02,  4.786826e+02,  3.692512e+02,  2.833580e+02,  2.163739e+02,  1.635648e+02,  1.222738e+02,  8.971997e+01,  6.425928e+01,  4.514007e+01,  3.098841e+01,  2.072280e+01,  1.353345e+01,  8.588419e+00,  5.292295e+00
  2, 34.51,  5.112467e-01, -9.879051e-01,  8.120706e-01,  1.709250e+03,  2.000084e+03,  1.572391e+03,  1.250975e+03,  1.004254e+03,  8.226547e+02,  6.942739e+02,  6.031006e+02,  5.310356e+02,  4.664964e+02,  4.024693e+02,  3.371967e+02,  2.734183e+02,  2.130795e+02,  1.586220e+02,  1.125741e+02,  7.563648e+01,  4.795891e+01
  2, 46.27, -2.036571e+00, -3.420965e-01,  1.056461e+00,  1.051995e+03,  8.616731e+02,  6.564541e+02,  5.125615e+02,  4.015286e+02,  3.143782e+02,  2.453908e+02,  1.909371e+02,  1.473476e+02,  1.126385e+02,  8.468528e+01,  6.228354e+01,  4.499651e+01,  3.181296e+01,  2.193945e+01,  1.478706e+01,  9.692034e+00,  6.171478e+00
  2, 37.19,  3.826594e-01, -9.751839e-01,  7.324212e-01,  1.579191e+03,  1.774200e+03,  1.414549e+03,  1.169997e+03,  1.002666e+03,  8.833276e+02,  7.861507e+02,  6.962714e+02,  6.064910e+02,  5.164670e+02,  4.263091e+02,  3.383935e+02,  2.581409e+02,  1.880908e+02,  1.302198e+02,  8.569821e+01,  5.331126e+01,  3.132381e+01
  2, 34.90, -3.450384e-02, -2.139151e+00,  1.078071e+00,  3.648477e+03,  3.375246e+03,  2.614930e+03,  2.057569e+03,  1.635611e+03,  1.325982e+03,  1.099420e+03,  9.241085e+02,  7.721272e+02,  6.318701e+02,  4.991741e+02,  3.768387e+02,  2.719903e+02,  1.866571e+02,  1.212225e+02,  7.464561e+01,  4.333778e+01,  2.370946e+01
