 nlayers, height, LOG10C01, LOG10C02, LOG10C03, LOG10C04, LOG10T01, LOG10T02, LOG10T03, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  4, 38.68, -2.075855e+00, -3.043745e+00, -3.264626e+00,  4.989839e-01,  1.781928e+00,  1.267264e+00,  1.719390e+00,  4.596822e+03,  2.440124e+03,  1.342259e+03,  7.501457e+02,  4.000459e+02,  2.015601e+02,  9.533788e+01,  4.259944e+01,  1.787841e+01,  7.207828e+00,  2.915578e+00,  1.307560e+00,  7.234735e-01,  4.751248e-01,  3.363372e-01,  2.431173e-01,  1.752427e-01,  1.252534e-01
  4, 42.92, -3.646846e+00,  2.738512e-01, -3.530558e-01, -8.080994e-01,  1.362967e+00,  1.168300e+00,  7.719832e-01,  1.864503e+02,  2.532268e+02,  2.008210e+02,  1.607889e+02,  1.287743e+02,  1.028699e+02,  8.178376e+01,  6.473471e+01,  5.091508e+01,  4.001496e+01,  3.156203e+01,  2.516681e+01,  2.045014e+01,  1.679507e+01,  1.374136e+01,  1.106114e+01,  8.642897e+00,  6.501730e+00
  4, 47.71, -1.753230e+00, -3.390544e+00, -1.308244e+00, -3.370140e+00,  1.488544e+00,  1.562320e+00,  1.334335e+00,  3.722110e+03,  2.380637e+03,  1.441373e+03,  8.517621e+02,  4.866362e+02,  2.773780e+02,  1.626223e+02,  9.994506e+01,  6.320740e+01,  4.015102e+01,  2.483990e+01,  1.468230e+01,  8.333253e+00,  4.527620e+00,  2.348297e+00,  1.171995e+00,  5.600876e-01,  2.566762e-01
  4, 37.13, -3.889470e+00, -1.676325e+00, -2.260018e+00, -1.484702e+00,  1.877444e+00,  1.718737e+00,  1.762376e+00,  2.980582e+02,  1.998205e+02,  1.445412e+02,  1.081187e+02,  8.126492e+01,  6.038856e+01,  4.371991e+01,  3.068626e+01,  2.076076e+01,  1.358364e+01,  8.568488e+00,  5.219273e+00,  3.129150e+00,  1.859235e+00,  1.098654e+00,  6.502727e-01,  3.827303e-01,  2.230537e-01
  4, 49.44, -1.761775e+00,  5.095929e-02,  2.085645e-01, -3.555994e+00,  1.644650e+00,  9.572570e-01,  1.636128e+00,  3.014364e+03,  1.747779e+03,  9.274390e+02,  4.714068e+02,  2.286097e+02,  1.131515e+02,  6.175652e+01,  3.865610e+01,  2.665782e+01,  1.930963e+01,  1.418181e+01,  1.039897e+01,  7.620139e+00,  5.549185e+00,  3.994878e+00,  2.837163e+00,  1.967957e+00,  1.324529e+00
  4, 45.20, -2.000181e+00, -5.629265e-01,  6.585973e-01, -1.101238e-01,  1.198690e+00,  1.643791e+00,  8.332679e-01,  1.413729e+03,  9.526508e+02,  6.924711e+02,  5.281660e+02,  4.062483e+02,  3.131678e+02,  2.411505e+02,  1.854392e+02,  1.415086e+02,  1.066408e+02,  7.816542e+01,  5.477102e+01,  3.644382e+01,  2.275440e+01,  1.326877e+01,  7.343398e+00,  3.957773e+00,  2.186469e+00
  4, 48.38, -3.036543e+00, -2.019140e+00,  4.930291e-02,  2.004896e-01,  9.979091e-01,  1.395907e+00,  1.767519e+00,  7.632357e+02,  2.966270e+02,  1.535353e+02,  1.079204e+02,  8.241221e+01,  6.448694e+01,  5.092850e+01,  4.043249e+01,  3.205964e+01,  2.533739e+01,  1.982420e+01,  1.528268e+01,  1.164781e+01,  8.747253e+00,  6.455309e+00,  4.688802e+00,  3.338921e+00,  2.329097e+00
  4, 44.33, -2.926492e+00, -3.034653e+00, -9.318019e-01, -1.510551e+00,  1.190046e+00,  1.445370e+00,  1.064542e+00,  5.640526e+02,  3.660056e+02,  2.905858e+02,  2.363122e+02,  1.894789e+02,  1.487637e+02,  1.140392e+02,  8.542050e+01,  6.226016e+01,  4.418081e+01,  3.031731e+01,  2.002327e+01,  1.283833e+01,  7.981211e+00,  4.804251e+00,  2.817206e+00,  1.603038e+00,  8.859538e-01
  4, 47.66, -2.350355e+00, -2.975792e+00, -1.125994e+00,  1.326583e-01,  1.841580e+00,  1.266605e+00,  1.237539e+00,  2.220890e+03,  1.042064e+03,  4.874922e+02,  2.317632e+02,  1.080348e+02,  4.997518e+01,  2.328247e+01,  1.147812e+01,  6.266598e+00,  3.887125e+00,  2.648174e+00,  1.891741e+00,  1.382955e+00,  1.015798e+00,  7.428315e-01,  5.400964e-01,  3.882495e-01,  2.755000e-01
  4, 37.71, -3.562532e+00, -1.793142e+00, -2.865096e+00, -1.147492e+00,  7.647388e-01,  8.828808e-01,  1.315152e+00,  2.921434e+03,  1.310312e+03,  7.258365e+02,  4.816998e+02,  3.368137e+02,  2.393548e+02,  1.705491e+02,  1.214746e+02,  8.581128e+01,  6.001986e+01,  4.119728e+01,  2.757552e+01,  1.811453e+01,  1.163743e+01,  7.287200e+00,  4.463854e+00,  2.660760e+00,  1.542600e+00
  4, 31.50, -3.927031e+00,  7.009566e-02, -3.962415e+00, -2.258891e+00,  9.408509e-01,  1.388045e+00,  1.300147e+00,  1.929027e+03,  1.912413e+03,  1.499587e+03,  1.190117e+03,  9.441391e+02,  7.467994e+02,  5.877819e+02,  4.602772e+02,  3.568344e+02,  2.738839e+02,  2.076232e+02,  1.561139e+02,  1.180658e+02,  8.975468e+01,  6.783624e+01,  5.028026e+01,  3.590124e+01,  2.444663e+01
  4, 38.29, -2.504294e-01, -2.022235e+00,  2.861604e-01, -3.111056e+00,  1.596641e+00,  7.803541e-01,  1.428738e+00,  3.399761e+03,  3.018460e+03,  2.322877e+03,  1.810328e+03,  1.408252e+03,  1.090833e+03,  8.399268e+02,  6.432480e+02,  4.876232e+02,  3.656848e+02,  2.695362e+02,  1.944038e+02,  1.378120e+02,  9.533695e+01,  6.372383e+01,  4.093954e+01,  2.499392e+01,  1.444351e+01
  4, 37.43, -3.498728e+00,  6.203916e-01, -3.694879e+00, -1.376890e+00,  1.310162e+00,  7.338343e-01,  1.499908e+00,  1.307668e+02,  2.566781e+02,  1.994679e+02,  1.564228e+02,  1.247565e+02,  1.033299e+02,  8.994952e+01,  8.160903e+01,  7.539185e+01,  6.959306e+01,  6.334713e+01,  5.640623e+01,  4.899627e+01,  4.127689e+01,  3.353102e+01,  2.617197e+01,  1.947931e+01,  1.375217e+01
  4, 46.57, -1.927113e-02, -3.689933e+00, -2.856766e+00, -2.266160e+00,  1.329193e+00,  1.340357e+00,  1.056661e+00,  1.239616e+03,  1.240595e+03,  9.722771e+02,  7.709024e+02,  6.107571e+02,  4.822233e+02,  3.787391e+02,  2.963629e+02,  2.310855e+02,  1.810133e+02,  1.429221e+02,  1.136336e+02,  9.051520e+01,  7.093307e+01,  5.379361e+01,  3.916340e+01,  2.712183e+01,  1.779330e+01
  4, 46.55, -8.996580e-01, -3.046505e-02,  1.993767e-01, -7.788632e-02,  1.234399e+00,  1.524947e+00,  1.172356e+00,  3.030323e+03,  2.308388e+03,  1.576592e+03,  1.054316e+03,  6.847024e+02,  4.412183e+02,  2.889900e+02,  1.963900e+02,  1.381680e+02,  9.994767e+01,  7.309500e+01,  5.336851e+01,  3.886147e+01,  2.797866e+01,  1.974646e+01,  1.361017e+01,  9.084005e+00,  5.866649e+00
  4, 46.38, -1.999007e-01, -3.623151e+00, -2.279812e+00, -6.801625e-01,  1.955766e+00,  1.363436e+00,  8.672572e-01,  1.605021e+03,  1.507038e+03,  1.174292e+03,  9.266111e+02,  7.307063e+02,  5.744956e+02,  4.495475e+02,  3.502307e+02,  2.703649e+02,  2.065904e+02,  1.551530e+02,  1.139148e+02,  8.210802e+01,  5.788098e+01,  3.976766e+01,  2.667118e+01,  1.735985e+01,  1.094564e+01
  4, 35.01, -3.075443e+00, -2.874983e+00,  2.900144e-02, -3.365134e+00,  1.352735e+00,  1.029496e+00,  1.052814e+00,  3.687721e+02,  2.953602e+02,  2.272565e+02,  1.791347e+02,  1.430436e+02,  1.173228e+02,  9.991837e+01,  8.800848e+01,  7.857985e+01,  6.980819e+01,  6.074273e+01,  5.124100e+01,  4.179539e+01,  3.275085e+01,  2.450774e+01,  1.747574e+01,  1.178829e+01,  7.494187e+00
  4, 47.77,  3.065093e-01, -2.206847e+00, -1.696883e+00, -1.924316e+00,  1.824637e+00,  7.440513e-01,  7.572391e-01,  6.944280e+02,  8.251587e+02,  6.567608e+02,  5.286107e+02,  4.261609e+02,  3.433948e+02,  2.761468e+02,  2.216809e+02,  1.769015e+02,  1.402030e+02,  1.096846e+02,  8.432322e+01,  6.393102e+01,  4.764091e+01,  3.479413e+01,  2.493759e+01,  1.745886e+01,  1.192105e+01
  4, 43.34, -7.957013e-01, -1.224273e+00, -3.671542e+00, -2.202719e+00,  1.508890e+00,  1.638813e+00,  1.536723e+00,  3.598217e+03,  2.856948e+03,  2.094810e+03,  1.555440e+03,  1.150042e+03,  8.472447e+02,  6.230385e+02,  4.584482e+02,  3.351049e+02,  2.422834e+02,  1.713072e+02,  1.173653e+02,  7.809882e+01,  5.012348e+01,  3.083044e+01,  1.820864e+01,  1.026019e+01,  5.511230e+00
  4, 43.29, -1.200358e+00, -3.385544e+00, -1.889365e+00, -7.932461e-01,  1.648583e+00,  1.330427e+00,  7.542065e-01,  4.447023e+03,  3.190280e+03,  2.189197e+03,  1.529896e+03,  1.070163e+03,  7.492088e+02,  5.205606e+02,  3.555313e+02,  2.351516e+02,  1.501216e+02,  9.178852e+01,  5.367675e+01,  3.061912e+01,  1.721403e+01,  9.633084e+00,  5.449335e+00,  3.107712e+00,  1.780540e+00
  4, 38.62, -1.657193e+00, -3.730340e+00, -2.090995e+00, -1.413091e+00,  8.520800e-01,  1.823761e+00,  1.809628e+00,  6.017497e+03,  2.427458e+03,  9.526067e+02,  4.059220e+02,  1.823547e+02,  8.749300e+01,  4.482074e+01,  2.476534e+01,  1.464137e+01,  9.188063e+00,  5.969097e+00,  3.926887e+00,  2.600121e+00,  1.710893e+00,  1.108780e+00,  7.074960e-01,  4.412278e-01,  2.684012e-01
  4, 43.95, -1.295475e+00,  2.023813e-01, -3.683013e+00, -3.045799e+00,  8.483073e-01,  1.211309e+00,  1.594883e+00,  1.099020e+03,  8.614245e+02,  6.338327e+02,  4.908981e+02,  3.841592e+02,  3.014246e+02,  2.361058e+02,  1.846334e+02,  1.440958e+02,  1.133328e+02,  9.050412e+01,  7.365079e+01,  6.082739e+01,  4.997146e+01,  4.005710e+01,  3.099396e+01,  2.291631e+01,  1.610618e+01
  4, 34.15, -2.665861e+00, -9.371053e-01, -1.054997e+00, -3.254646e+00,  1.856701e+00,  1.475134e+00,  1.695147e+00,  1.794005e+03,  5.123889e+02,  2.100020e+02,  1.259056e+02,  8.801407e+01,  6.507434e+01,  4.907942e+01,  3.734506e+01,  2.835257e+01,  2.140002e+01,  1.596941e+01,  1.178251e+01,  8.665726e+00,  6.313319e+00,  4.500535e+00,  3.109913e+00,  2.055671e+00,  1.292028e+00
  4, 44.92, -3.847169e+00, -1.900077e+00, -3.036372e+00,  3.888133e-01,  1.410573e+00,  1.181260e+00,  1.132034e+00,  6.151200e+02,  2.258971e+02,  8.260660e+01,  4.402937e+01,  3.059211e+01,  2.344076e+01,  1.843988e+01,  1.465843e+01,  1.167181e+01,  9.284334e+00,  7.327679e+00,  5.712300e+00,  4.413059e+00,  3.368291e+00,  2.533852e+00,  1.881492e+00,  1.373944e+00,  9.861397e-01
  4, 37.40, -3.348455e+00, -2.216583e+00, -3.611717e-01, -4.620267e-01,  1.119727e+00,  1.221625e+00,  1.959181e+00,  7.380986e+02,  5.255309e+02,  3.945046e+02,  3.075253e+02,  2.412475e+02,  1.895246e+02,  1.486576e+02,  1.163733e+02,  9.045327e+01,  6.971495e+01,  5.290408e+01,  3.932062e+01,  2.873432e+01,  2.056747e+01,  1.437122e+01,  9.817632e+00,  6.523878e+00,  4.212732e+00
  4, 44.18, -2.680448e+00, -2.746582e+00, -3.667007e-01,  2.134184e-01,  9.919438e-01,  1.581596e+00,  7.432995e-01,  5.840267e+02,  1.853210e+02,  1.053508e+02,  7.189865e+01,  5.117295e+01,  3.771193e+01,  2.853605e+01,  2.201890e+01,  1.713691e+01,  1.338814e+01,  1.040863e+01,  8.007205e+00,  6.112571e+00,  4.613078e+00,  3.431605e+00,  2.519112e+00,  1.817248e+00,  1.287003e+00
  4, 48.94, -2.399765e+00, -3.674961e+00, -2.312855e+00, -2.180027e+00,  1.497158e+00,  1.268646e+00,  1.051952e+00,  1.912533e+03,  8.372548e+02,  4.068019e+02,  2.239638e+02,  1.296010e+02,  7.721595e+01,  4.668816e+01,  2.856016e+01,  1.747826e+01,  1.067884e+01,  6.440460e+00,  3.804871e+00,  2.221882e+00,  1.277783e+00,  7.205954e-01,  4.004104e-01,  2.178260e-01,  1.159456e-01
  4, 33.89,  4.303028e-01, -3.760629e+00,  8.889767e-02, -2.429202e+00,  1.742247e+00,  7.582093e-01,  7.027546e-01,  2.200275e+03,  2.424085e+03,  1.922615e+03,  1.542952e+03,  1.239831e+03,  9.953454e+02,  7.970881e+02,  6.368961e+02,  5.055691e+02,  3.983100e+02,  3.094836e+02,  2.360396e+02,  1.773454e+02,  1.308007e+02,  9.441160e+01,  6.677674e+01,  4.605633e+01,  3.092253e+01
  4, 40.85, -1.270534e+00, -2.647732e+00, -1.534608e-01, -1.528144e+00,  1.622280e+00,  1.909716e+00,  9.084371e-01,  5.362480e+03,  3.728447e+03,  2.506263e+03,  1.729547e+03,  1.203747e+03,  8.401757e+02,  5.791884e+02,  3.897242e+02,  2.522872e+02,  1.565537e+02,  9.208684e+01,  5.097889e+01,  2.699231e+01,  1.382957e+01,  7.011702e+00,  3.669463e+00,  2.020464e+00,  1.165887e+00
  4, 38.03,  1.411472e-01, -1.281371e+00, -3.981985e-01, -9.724581e-01,  1.863196e+00,  1.509443e+00,  7.468730e-01,  2.173395e+03,  2.182167e+03,  1.717274e+03,  1.368229e+03,  1.090584e+03,  8.676626e+02,  6.878806e+02,  5.435732e+02,  4.261942e+02,  3.312149e+02,  2.534238e+02,  1.899442e+02,  1.399904e+02,  1.010799e+02,  7.127196e+01,  4.914837e+01,  3.297519e+01,  2.148525e+01
  4, 43.64, -1.247346e+00, -6.848664e-01,  1.309313e-01, -3.937202e+00,  1.715504e+00,  1.991190e+00,  1.665747e+00,  4.398817e+03,  3.121235e+03,  2.123107e+03,  1.465730e+03,  1.001927e+03,  6.740657e+02,  4.437608e+02,  2.864835e+02,  1.810251e+02,  1.129636e+02,  6.972688e+01,  4.278215e+01,  2.654122e+01,  1.663739e+01,  1.048298e+01,  6.632617e+00,  4.161477e+00,  2.559327e+00
  4, 32.92,  1.808247e-01, -2.997002e+00, -3.977427e+00, -8.147763e-01,  1.212995e+00,  1.296502e+00,  9.881258e-01,  3.447423e+03,  3.379717e+03,  2.644460e+03,  2.093741e+03,  1.656214e+03,  1.305540e+03,  1.023927e+03,  8.009601e+02,  6.257561e+02,  4.922434e+02,  3.901990e+02,  3.100098e+02,  2.448923e+02,  1.889530e+02,  1.403738e+02,  9.982686e+01,  6.740286e+01,  4.306182e+01
  4, 39.94, -2.488046e+00, -1.971072e+00, -2.296556e+00, -7.229095e-01,  1.513035e+00,  9.993486e-01,  9.202266e-01,  1.741934e+03,  6.346402e+02,  3.024317e+02,  1.905224e+02,  1.349480e+02,  1.001033e+02,  7.549095e+01,  5.734029e+01,  4.345450e+01,  3.275175e+01,  2.434170e+01,  1.773032e+01,  1.270617e+01,  8.922044e+00,  6.116686e+00,  4.101707e+00,  2.676510e+00,  1.697706e+00
  4, 46.81, -2.159591e-01, -2.560502e+00, -1.156120e+00, -2.707473e+00,  1.460092e+00,  8.595672e-01,  1.273807e+00,  1.571629e+03,  1.470894e+03,  1.143338e+03,  8.996138e+02,  7.068875e+02,  5.532579e+02,  4.304497e+02,  3.330871e+02,  2.555459e+02,  1.951018e+02,  1.483130e+02,  1.124831e+02,  8.545134e+01,  6.425588e+01,  4.709031e+01,  3.330471e+01,  2.246891e+01,  1.438894e+01
  4, 47.67, -5.762845e-01, -1.661438e+00, -3.672455e+00, -2.472938e-01,  1.222784e+00,  1.307323e+00,  1.784906e+00,  2.163342e+03,  1.846443e+03,  1.414632e+03,  1.118198e+03,  9.036827e+02,  7.398114e+02,  6.023351e+02,  4.803560e+02,  3.703271e+02,  2.746353e+02,  1.939555e+02,  1.292923e+02,  8.167986e+01,  4.865580e+01,  2.720144e+01,  1.435369e+01,  7.131804e+00,  3.367098e+00
  4, 32.53, -2.039603e+00,  4.224412e-01, -3.932291e+00,  4.781034e-01,  1.970823e+00,  1.992705e+00,  1.011527e+00,  6.556962e+03,  3.250183e+03,  1.678221e+03,  8.898311e+02,  4.506231e+02,  2.145231e+02,  9.578071e+01,  4.125550e+01,  1.783293e+01,  8.441603e+00,  4.678289e+00,  3.014954e+00,  2.130012e+00,  1.552226e+00,  1.134747e+00,  8.266708e-01,  5.961141e-01,  4.247535e-01
  4, 49.07,  6.718460e-02, -4.569943e-01, -7.135110e-01, -3.712638e+00,  1.808519e+00,  7.347359e-01,  1.144601e+00,  9.077350e+02,  9.581250e+02,  7.573816e+02,  6.059622e+02,  4.852602e+02,  3.880940e+02,  3.094827e+02,  2.461409e+02,  1.943833e+02,  1.522744e+02,  1.175611e+02,  8.901283e+01,  6.633882e+01,  4.848350e+01,  3.462921e+01,  2.419024e+01,  1.642480e+01,  1.080617e+01
  4, 39.27,  4.098378e-01, -1.860878e+00, -3.520100e+00, -1.784530e+00,  1.315881e+00,  1.544763e+00,  7.701362e-01,  1.278542e+03,  1.478995e+03,  1.173698e+03,  9.417378e+02,  7.563156e+02,  6.065242e+02,  4.848081e+02,  3.862001e+02,  3.050827e+02,  2.385516e+02,  1.832553e+02,  1.376741e+02,  1.020363e+02,  7.521480e+01,  5.580035e+01,  4.203269e+01,  3.179253e+01,  2.370442e+01
  4, 30.19, -1.572484e+00, -2.654280e+00, -3.396174e+00,  5.042292e-01,  1.317603e+00,  1.681335e+00,  1.175981e+00,  1.272222e+04,  7.608548e+03,  4.283341e+03,  2.330507e+03,  1.189107e+03,  5.697013e+02,  2.559250e+02,  1.093519e+02,  4.485056e+01,  1.861213e+01,  8.466178e+00,  4.587424e+00,  2.969084e+00,  2.101991e+00,  1.526005e+00,  1.110347e+00,  8.007572e-01,  5.707924e-01
  4, 39.85, -9.921612e-01, -1.317447e+00, -1.888748e+00, -2.784408e+00,  1.178107e+00,  1.748834e+00,  1.608858e+00,  5.410825e+03,  4.139438e+03,  3.014002e+03,  2.210380e+03,  1.590790e+03,  1.118506e+03,  7.681528e+02,  5.183064e+02,  3.431872e+02,  2.238513e+02,  1.427630e+02,  8.832933e+01,  5.328919e+01,  3.112922e+01,  1.749079e+01,  9.486525e+00,  4.932945e+00,  2.457790e+00
  4, 44.84, -1.927358e+00,  8.974533e-02, -2.927540e+00, -2.892154e+00,  1.303042e+00,  1.911560e+00,  7.908119e-01,  1.170430e+03,  5.277995e+02,  3.289163e+02,  2.472515e+02,  1.925270e+02,  1.517119e+02,  1.201212e+02,  9.536806e+01,  7.548638e+01,  5.946825e+01,  4.631631e+01,  3.549165e+01,  2.685047e+01,  1.998391e+01,  1.458849e+01,  1.045832e+01,  7.327394e+00,  5.007782e+00
  4, 31.92, -3.533446e+00, -3.401357e+00, -6.448150e-01, -1.453502e+00,  1.995223e+00,  1.821377e+00,  9.779156e-01,  2.777848e+02,  3.524815e+01,  1.273281e+01,  9.584757e+00,  8.194648e+00,  7.096221e+00,  6.104662e+00,  5.196702e+00,  4.355783e+00,  3.586916e+00,  2.882480e+00,  2.247328e+00,  1.703293e+00,  1.249847e+00,  8.849865e-01,  6.057646e-01,  3.991320e-01,  2.531072e-01
  4, 34.59, -3.815669e+00, -1.092931e+00, -1.292280e+00, -1.021151e+00,  1.440605e+00,  7.570863e-01,  1.404875e+00,  1.538219e+03,  1.191748e+03,  8.573800e+02,  6.150607e+02,  4.327948e+02,  2.997211e+02,  2.054186e+02,  1.405552e+02,  9.588349e+01,  6.533407e+01,  4.410051e+01,  2.928896e+01,  1.924014e+01,  1.243653e+01,  7.871725e+00,  4.889609e+00,  2.962186e+00,  1.748006e+00
  4, 47.88, -1.066451e+00, -2.571459e+00, -7.300597e-02, -2.511771e+00,  8.792076e-01,  1.897415e+00,  1.609616e+00,  4.836324e+03,  3.666977e+03,  2.489794e+03,  1.606614e+03,  9.700068e+02,  5.488237e+02,  2.912857e+02,  1.464436e+02,  6.966517e+01,  3.194514e+01,  1.444736e+01,  6.789201e+00,  3.572927e+00,  2.108549e+00,  1.332539e+00,  8.798927e-01,  6.089414e-01,  4.476963e-01
  4, 48.29, -1.950199e-01, -3.642375e+00, -3.407668e-01, -3.681145e+00,  1.028881e+00,  8.891274e-01,  1.891067e+00,  1.362925e+03,  1.298609e+03,  1.025611e+03,  8.349185e+02,  6.922049e+02,  5.768569e+02,  4.757751e+02,  3.848965e+02,  3.031003e+02,  2.320049e+02,  1.715519e+02,  1.220717e+02,  8.425648e+01,  5.642753e+01,  3.668323e+01,  2.327891e+01,  1.436663e+01,  8.632678e+00
  4, 35.70, -1.118450e+00, -3.306380e+00, -5.666595e-01,  4.726877e-01,  1.031468e+00,  1.947891e+00,  9.199667e-01,  1.030090e+04,  7.551614e+03,  5.023641e+03,  3.189441e+03,  1.903238e+03,  1.071047e+03,  5.692582e+02,  2.879930e+02,  1.375696e+02,  6.216863e+01,  2.631862e+01,  1.049471e+01,  4.212196e+00,  1.858208e+00,  9.716086e-01,  5.996000e-01,  4.027308e-01,  2.779611e-01
  4, 39.22, -2.131206e+00, -1.509872e+00, -2.258904e-01,  6.809429e-01,  1.576097e+00,  8.512512e-01,  1.780121e+00,  3.178525e+03,  1.220673e+03,  4.803748e+02,  2.336500e+02,  1.403382e+02,  9.786749e+01,  7.295534e+01,  5.589590e+01,  4.315110e+01,  3.335449e+01,  2.558712e+01,  1.937388e+01,  1.453734e+01,  1.078294e+01,  7.890186e+00,  5.695051e+00,  4.012938e+00,  2.729654e+00
  4, 35.26, -2.110455e+00, -7.548679e-01, -2.228381e+00, -3.707432e+00,  1.134045e+00,  8.515725e-01,  1.765187e+00,  3.846018e+03,  3.117906e+03,  2.467131e+03,  1.898906e+03,  1.396412e+03,  9.794955e+02,  6.557528e+02,  4.213168e+02,  2.590171e+02,  1.529044e+02,  8.599991e+01,  4.581691e+01,  2.344815e+01,  1.152606e+01,  5.428587e+00,  2.474583e+00,  1.085947e+00,  4.596552e-01
  4, 41.39, -3.052711e+00,  2.011892e-01, -1.397565e+00, -1.091454e+00,  1.761683e+00,  1.155196e+00,  7.709395e-01,  2.473114e+02,  7.018886e+01,  4.813367e+01,  3.746690e+01,  2.935209e+01,  2.297160e+01,  1.790128e+01,  1.394243e+01,  1.091933e+01,  8.730074e+00,  7.181909e+00,  6.075748e+00,  5.240151e+00,  4.522595e+00,  3.847242e+00,  3.198054e+00,  2.574822e+00,  1.995879e+00
  4, 42.86, -3.140839e+00, -1.043389e+00, -9.520657e-01, -2.138781e+00,  1.020448e+00,  1.124582e+00,  1.738755e+00,  2.128997e+03,  1.626218e+03,  1.161311e+03,  8.433024e+02,  6.114717e+02,  4.418878e+02,  3.176213e+02,  2.273835e+02,  1.614753e+02,  1.141402e+02,  8.005759e+01,  5.551422e+01,  3.811025e+01,  2.557150e+01,  1.655866e+01,  1.031107e+01,  6.121468e+00,  3.457753e+00
  4, 31.63, -3.415271e+00, -3.473113e+00, -3.775801e+00, -1.244998e+00,  1.225119e+00,  1.213019e+00,  7.871136e-01,  1.044817e+03,  7.489018e+02,  5.396636e+02,  3.957856e+02,  2.889928e+02,  2.095566e+02,  1.506476e+02,  1.075343e+02,  7.580904e+01,  5.276678e+01,  3.597010e+01,  2.387480e+01,  1.553803e+01,  9.884159e+00,  6.126544e+00,  3.714817e+00,  2.191993e+00,  1.258270e+00
  4, 40.74, -3.129144e+00, -3.286017e+00, -1.066887e+00,  3.802963e-02,  1.847312e+00,  1.175882e+00,  9.253425e-01,  4.149107e+02,  8.458411e+01,  3.485304e+01,  2.157027e+01,  1.529923e+01,  1.153613e+01,  8.935479e+00,  7.022701e+00,  5.543535e+00,  4.379186e+00,  3.436001e+00,  2.664462e+00,  2.048516e+00,  1.556287e+00,  1.165262e+00,  8.610535e-01,  6.254753e-01,  4.463183e-01
  4, 34.73,  3.981419e-01, -3.183519e+00,  1.454344e-01, -1.556243e+00,  1.747949e+00,  9.917215e-01,  1.885108e+00,  2.108782e+03,  2.305525e+03,  1.827646e+03,  1.466065e+03,  1.177444e+03,  9.447170e+02,  7.560569e+02,  6.036797e+02,  4.788182e+02,  3.768968e+02,  2.925472e+02,  2.228603e+02,  1.672211e+02,  1.231477e+02,  8.873410e+01,  6.263727e+01,  4.310229e+01,  2.886263e+01
  4, 39.11,  2.015723e-01, -3.901564e+00,  5.862755e-01, -1.474320e+00,  1.312329e+00,  1.685510e+00,  1.910345e+00,  1.783941e+03,  1.852172e+03,  1.458839e+03,  1.162527e+03,  9.264081e+02,  7.364048e+02,  5.827524e+02,  4.590414e+02,  3.582598e+02,  2.772137e+02,  2.124636e+02,  1.622186e+02,  1.250731e+02,  9.712872e+01,  7.495060e+01,  5.658922e+01,  4.105380e+01,  2.832045e+01
  4, 43.93, -5.283692e-01, -2.929285e+00, -3.826776e+00, -3.836100e+00,  1.115477e+00,  1.919925e+00,  8.141560e-01,  2.768785e+03,  2.394942e+03,  1.903712e+03,  1.577332e+03,  1.319328e+03,  1.086905e+03,  8.688645e+02,  6.708391e+02,  4.972859e+02,  3.534788e+02,  2.387991e+02,  1.521709e+02,  9.212170e+01,  5.284448e+01,  2.864865e+01,  1.478692e+01,  7.235788e+00,  3.363455e+00
  4, 49.42, -1.521715e+00, -3.105947e+00, -3.204817e+00, -2.529132e+00,  1.989489e+00,  1.282516e+00,  1.788699e+00,  3.186903e+03,  2.146845e+03,  1.403735e+03,  9.351885e+02,  6.192628e+02,  4.075241e+02,  2.669907e+02,  1.755079e+02,  1.154145e+02,  7.577929e+01,  4.889094e+01,  3.052679e+01,  1.846802e+01,  1.074961e+01,  5.989942e+00,  3.212427e+00,  1.649188e+00,  8.110162e-01
  4, 39.37, -3.259059e+00, -9.326063e-01, -3.459550e+00, -2.298838e-01,  7.767959e-01,  1.935497e+00,  8.741534e-01,  3.411821e+03,  2.640302e+03,  1.908411e+03,  1.397363e+03,  1.017073e+03,  7.344174e+02,  5.254234e+02,  3.731668e+02,  2.617739e+02,  1.814127e+02,  1.232463e+02,  8.157367e+01,  5.283454e+01,  3.320394e+01,  2.005794e+01,  1.164919e+01,  6.470794e+00,  3.455600e+00
  4, 38.75, -2.103873e+00, -3.594194e+00, -1.570766e+00, -2.106500e+00,  1.976510e+00,  9.388366e-01,  1.509466e+00,  4.373278e+03,  2.234804e+03,  1.191482e+03,  6.663552e+02,  3.716496e+02,  2.070117e+02,  1.165276e+02,  6.775440e+01,  4.069975e+01,  2.512951e+01,  1.557980e+01,  9.502383e+00,  5.696312e+00,  3.328866e+00,  1.886562e+00,  1.042374e+00,  5.587137e-01,  2.907978e-01
