 nlayers, height, LOG10C01, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  1, 33.66, -2.283440e+00,  4.554616e+03,  2.060063e+03,  1.019432e+03,  5.446798e+02,  2.964200e+02,  1.636080e+02,  9.118344e+01,  5.149434e+01,  2.918767e+01,  1.659454e+01,  9.352446e+00,  5.182558e+00,  2.853391e+00,  1.554882e+00,  8.344364e-01,  4.432826e-01,  2.314564e-01,  1.186954e-01
  1, 48.59, -1.165175e+00,  3.071630e+03,  2.276526e+03,  1.597783e+03,  1.136851e+03,  8.033464e+02,  5.628763e+02,  3.906184e+02,  2.691576e+02,  1.831659e+02,  1.231238e+02,  8.107123e+01,  5.198251e+01,  3.271728e+01,  2.015200e+01,  1.210842e+01,  7.128720e+00,  4.090099e+00,  2.286106e+00
  1, 43.39, -1.016813e+00,  4.100153e+03,  3.086617e+03,  2.189786e+03,  1.574143e+03,  1.123957e+03,  7.957080e+02,  5.578738e+02,  3.882290e+02,  2.667470e+02,  1.809706e+02,  1.202325e+02,  7.776771e+01,  4.935233e+01,  3.063627e+01,  1.854432e+01,  1.099298e+01,  6.347889e+00,  3.569466e+00
  1, 45.46, -2.262513e+00,  2.708522e+03,  1.365463e+03,  7.233074e+02,  4.058014e+02,  2.301018e+02,  1.315437e+02,  7.558823e+01,  4.383021e+01,  2.542864e+01,  1.475743e+01,  8.471911e+00,  4.774076e+00,  2.668145e+00,  1.473497e+00,  8.003564e-01,  4.297657e-01,  2.265714e-01,  1.171882e-01
  1, 44.17, -3.934588e+00,  1.153587e+02,  2.569452e+01,  9.742517e+00,  4.486672e+00,  2.172405e+00,  1.089713e+00,  5.603101e-01,  2.956575e-01,  1.580563e-01,  8.541439e-02,  4.602745e-02,  2.449725e-02,  1.301715e-02,  6.873907e-03,  3.586318e-03,  1.859050e-03,  9.500470e-04,  4.791139e-04
  1, 47.53, -3.714130e+00,  1.833166e+02,  4.762618e+01,  1.877236e+01,  8.786787e+00,  4.307106e+00,  2.181914e+00,  1.131106e+00,  6.009271e-01,  3.231219e-01,  1.754941e-01,  9.498396e-02,  5.075393e-02,  2.706180e-02,  1.433433e-02,  7.499320e-03,  3.896344e-03,  1.994952e-03,  1.006925e-03
  1, 42.21, -1.086093e+00,  4.609508e+03,  3.391056e+03,  2.367610e+03,  1.676007e+03,  1.178083e+03,  8.209935e+02,  5.666410e+02,  3.883454e+02,  2.628657e+02,  1.757749e+02,  1.151424e+02,  7.345134e+01,  4.600174e+01,  2.820054e+01,  1.686753e+01,  9.888131e+00,  5.650196e+00,  3.145999e+00
  1, 35.42, -3.592715e+00,  3.181647e+02,  7.758018e+01,  3.005232e+01,  1.395782e+01,  6.801523e+00,  3.429206e+00,  1.770686e+00,  9.376178e-01,  5.027413e-01,  2.723842e-01,  1.471099e-01,  7.845580e-02,  4.176226e-02,  2.208798e-02,  1.154031e-02,  5.989112e-03,  3.063552e-03,  1.545482e-03
  1, 34.55, -7.695624e-01,  7.333299e+03,  5.631869e+03,  4.049077e+03,  2.948029e+03,  2.132287e+03,  1.529163e+03,  1.085876e+03,  7.650648e+02,  5.320067e+02,  3.651101e+02,  2.452872e+02,  1.603797e+02,  1.028240e+02,  6.444570e+01,  3.936417e+01,  2.353146e+01,  1.369481e+01,  7.756904e+00
  1, 35.56, -2.781528e+00,  1.850731e+03,  6.807182e+02,  3.030392e+02,  1.512985e+02,  7.796293e+01,  4.112648e+01,  2.205474e+01,  1.205449e+01,  6.641620e+00,  3.683944e+00,  2.031193e+00,  1.103552e+00,  5.970655e-01,  3.203638e-01,  1.695551e-01,  8.897925e-02,  4.595695e-02,  2.334817e-02
  1, 31.38, -1.174953e+00,  1.107663e+04,  7.481670e+03,  4.899474e+03,  3.266475e+03,  2.163228e+03,  1.421990e+03,  9.272000e+02,  6.019312e+02,  3.868249e+02,  2.462222e+02,  1.538411e+02,  9.376419e+01,  5.626205e+01,  3.313527e+01,  1.908665e+01,  1.080572e+01,  5.977277e+00,  3.229240e+00
  1, 31.76, -2.667156e+00,  2.649143e+03,  9.864923e+02,  4.413921e+02,  2.210107e+02,  1.141387e+02,  6.031747e+01,  3.239430e+01,  1.772768e+01,  9.777652e+00,  5.428330e+00,  2.995357e+00,  1.628533e+00,  8.816460e-01,  4.733159e-01,  2.506273e-01,  1.315797e-01,  6.798483e-02,  3.454973e-02
  1, 36.23, -3.919197e+00,  1.409858e+02,  2.887420e+01,  1.074254e+01,  4.912963e+00,  2.366432e+00,  1.182091e+00,  6.057158e-01,  3.186990e-01,  1.699584e-01,  9.165249e-02,  4.929836e-02,  2.619417e-02,  1.389892e-02,  7.329973e-03,  3.819746e-03,  1.978202e-03,  1.010192e-03,  5.093834e-04
  1, 48.82, -3.020620e+00,  7.827085e+02,  2.899976e+02,  1.296455e+02,  6.491042e+01,  3.352586e+01,  1.772034e+01,  9.519127e+00,  5.210580e+00,  2.874589e+00,  1.596292e+00,  8.810421e-01,  4.791192e-01,  2.594385e-01,  1.393087e-01,  7.377963e-02,  3.874111e-02,  2.002003e-02,  1.017568e-02
  1, 46.71, -1.270825e+00,  3.606877e+03,  2.578573e+03,  1.763419e+03,  1.224228e+03,  8.439604e+02,  5.770014e+02,  3.908674e+02,  2.631336e+02,  1.750782e+02,  1.151736e+02,  7.426852e+01,  4.666313e+01,  2.880978e+01,  1.742617e+01,  1.029262e+01,  5.963707e+00,  3.370847e+00,  1.857964e+00
  1, 37.46, -2.472321e+00,  2.913066e+03,  1.257371e+03,  6.062313e+02,  3.183304e+02,  1.708083e+02,  9.317290e+01,  5.140823e+01,  2.878458e+01,  1.619459e+01,  9.147837e+00,  5.125951e+00,  2.825763e+00,  1.548654e+00,  8.404663e-01,  4.493938e-01,  2.379641e-01,  1.238935e-01,  6.337543e-02
  1, 46.48, -3.683217e+00,  2.012098e+02,  5.262211e+01,  2.077870e+01,  9.733702e+00,  4.774171e+00,  2.419702e+00,  1.254884e+00,  6.669122e-01,  3.587057e-01,  1.948687e-01,  1.054932e-01,  5.638046e-02,  3.006696e-02,  1.592854e-02,  8.334497e-03,  4.330763e-03,  2.217591e-03,  1.119360e-03
  1, 44.59, -7.755214e-01,  3.231460e+03,  2.592327e+03,  1.912526e+03,  1.428675e+03,  1.061738e+03,  7.832361e+02,  5.726363e+02,  4.155049e+02,  2.976596e+02,  2.104457e+02,  1.456767e+02,  9.816960e+01,  6.482873e+01,  4.181914e+01,  2.627025e+01,  1.613116e+01,  9.632850e+00,  5.592028e+00
  1, 41.20, -2.990353e+00,  1.029770e+03,  3.627193e+02,  1.585577e+02,  7.832965e+01,  4.002968e+01,  2.097423e+01,  1.118425e+01,  6.083998e+00,  3.338404e+00,  1.845197e+00,  1.014207e+00,  5.494837e-01,  2.965622e-01,  1.587801e-01,  8.387253e-02,  4.394015e-02,  2.266073e-02,  1.149855e-02
  1, 42.52, -1.546904e+00,  4.826854e+03,  3.111020e+03,  1.966249e+03,  1.271040e+03,  8.177933e+02,  5.233868e+02,  3.329329e+02,  2.113296e+02,  1.330325e+02,  8.309509e+01,  5.102025e+01,  3.059446e+01,  1.808739e+01,  1.050976e+01,  5.979431e+00,  3.347567e+00,  1.832961e+00,  9.811205e-01
  1, 47.20, -2.862719e+00,  1.090000e+03,  4.288841e+02,  1.972152e+02,  1.004628e+02,  5.260738e+01,  2.812288e+01,  1.525290e+01,  8.417147e+00,  4.676300e+00,  2.612688e+00,  1.449834e+00,  7.922746e-01,  4.308551e-01,  2.322323e-01,  1.234127e-01,  6.499708e-02,  3.367743e-02,  1.715577e-02
  1, 46.00, -3.936403e+00,  1.109592e+02,  2.515907e+01,  9.579738e+00,  4.418949e+00,  2.142260e+00,  1.075656e+00,  5.535356e-01,  2.922823e-01,  1.563427e-01,  8.453082e-02,  4.557125e-02,  2.426409e-02,  1.289767e-02,  6.812914e-03,  3.555487e-03,  1.843484e-03,  9.422638e-04,  4.752155e-04
  1, 45.80, -2.965815e+00,  9.433050e+02,  3.499395e+02,  1.565083e+02,  7.837613e+01,  4.048676e+01,  2.140191e+01,  1.149780e+01,  6.294090e+00,  3.472532e+00,  1.928421e+00,  1.064393e+00,  5.788456e-01,  3.134477e-01,  1.683133e-01,  8.914256e-02,  4.680880e-02,  2.418945e-02,  1.229500e-02
  1, 31.10, -3.750844e+00,  2.414043e+02,  5.079603e+01,  1.900207e+01,  8.705903e+00,  4.198952e+00,  2.099698e+00,  1.076840e+00,  5.669899e-01,  3.025528e-01,  1.632417e-01,  8.784483e-02,  4.669491e-02,  2.478555e-02,  1.307557e-02,  6.815869e-03,  3.530647e-03,  1.803271e-03,  9.092683e-04
  1, 41.80, -2.321790e+00,  2.971041e+03,  1.421185e+03,  7.279207e+02,  3.985217e+02,  2.213495e+02,  1.243145e+02,  7.033715e+01,  4.024214e+01,  2.307237e+01,  1.325072e+01,  7.535787e+00,  4.210357e+00,  2.335176e+00,  1.280839e+00,  6.914343e-01,  3.692448e-01,  1.937067e-01,  9.975059e-02
  1, 46.55, -3.892883e+00,  1.220438e+02,  2.850796e+01,  1.093236e+01,  5.057164e+00,  2.456890e+00,  1.235743e+00,  6.368157e-01,  3.366524e-01,  1.802569e-01,  9.754498e-02,  5.262698e-02,  2.804003e-02,  1.491357e-02,  7.881955e-03,  4.115361e-03,  2.134605e-03,  1.091412e-03,  5.504977e-04
  1, 34.17, -2.483182e+00,  3.296451e+03,  1.371347e+03,  6.479582e+02,  3.357147e+02,  1.781796e+02,  9.630975e+01,  5.272462e+01,  2.932509e+01,  1.640290e+01,  9.218438e+00,  5.142130e+00,  2.823084e+00,  1.541569e+00,  8.339263e-01,  4.446048e-01,  2.348254e-01,  1.219798e-01,  6.227247e-02
  1, 47.89, -3.442450e+00,  3.377809e+02,  1.012891e+02,  4.169750e+01,  1.993320e+01,  9.929830e+00,  5.096138e+00,  2.670629e+00,  1.431741e+00,  7.758445e-01,  4.242045e-01,  2.309478e-01,  1.240578e-01,  6.645310e-02,  3.534360e-02,  1.855870e-02,  9.672605e-03,  4.965769e-03,  2.510873e-03
  1, 40.56, -2.689697e+00,  1.823226e+03,  7.341991e+02,  3.413692e+02,  1.750905e+02,  9.218540e+01,  4.950053e+01,  2.694851e+01,  1.491841e+01,  8.310862e+00,  4.654352e+00,  2.588204e+00,  1.417004e+00,  7.718722e-01,  4.166495e-01,  2.217054e-01,  1.168984e-01,  6.063115e-02,  3.091313e-02
  1, 38.60, -1.525876e+00,  6.248076e+03,  3.958405e+03,  2.468658e+03,  1.577215e+03,  1.003602e+03,  6.356683e+02,  4.004455e+02,  2.519204e+02,  1.572728e+02,  9.748573e+01,  5.942908e+01,  3.539676e+01,  2.079695e+01,  1.201530e+01,  6.800010e+00,  3.788690e+00,  2.065349e+00,  1.101037e+00
  1, 43.19, -1.490516e+00,  4.650344e+03,  3.063238e+03,  1.968722e+03,  1.291508e+03,  8.426086e+02,  5.463464e+02,  3.518028e+02,  2.258258e+02,  1.436452e+02,  9.059029e+01,  5.612343e+01,  3.394001e+01,  2.022195e+01,  1.183411e+01,  6.777429e+00,  3.817180e+00,  2.101653e+00,  1.130638e+00
  1, 40.31, -1.590935e+00,  5.506528e+03,  3.450953e+03,  2.134622e+03,  1.354357e+03,  8.563059e+02,  5.392145e+02,  3.378723e+02,  2.115329e+02,  1.314793e+02,  8.117269e+01,  4.930265e+01,  2.926493e+01,  1.714088e+01,  9.875105e+00,  5.574344e+00,  3.098560e+00,  1.685546e+00,  8.968299e-01
  1, 31.89, -3.175893e+00,  9.222076e+02,  2.681465e+02,  1.091589e+02,  5.187252e+01,  2.572074e+01,  1.315034e+01,  6.869483e+00,  3.672899e+00,  1.985704e+00,  1.083537e+00,  5.888616e-01,  3.158140e-01,  1.689325e-01,  8.973662e-02,  4.706759e-02,  2.450748e-02,  1.257118e-02,  6.352486e-03
  1, 40.43, -2.605822e-01,  2.835773e+03,  2.537833e+03,  1.956723e+03,  1.527805e+03,  1.190839e+03,  9.243467e+02,  7.132466e+02,  5.473529e+02,  4.156896e+02,  3.121178e+02,  2.299951e+02,  1.654144e+02,  1.166625e+02,  8.039392e+01,  5.395774e+01,  3.535872e+01,  2.251093e+01,  1.391317e+01
  1, 47.11, -3.330565e+00,  4.382441e+02,  1.380131e+02,  5.778429e+01,  2.786950e+01,  1.397878e+01,  7.214004e+00,  3.798068e+00,  2.044090e+00,  1.111366e+00,  6.094069e-01,  3.326184e-01,  1.790785e-01,  9.611719e-02,  5.121081e-02,  2.693299e-02,  1.405637e-02,  7.224918e-03,  3.656411e-03
  1, 31.14, -6.977319e-01,  9.674569e+03,  7.430113e+03,  5.342447e+03,  3.889574e+03,  2.812841e+03,  2.016613e+03,  1.431394e+03,  1.007934e+03,  7.004123e+02,  4.803055e+02,  3.223892e+02,  2.105830e+02,  1.348679e+02,  8.443609e+01,  5.151553e+01,  3.075991e+01,  1.788096e+01,  1.011634e+01
  1, 37.59,  1.086780e-01,  2.370309e+03,  2.343111e+03,  1.840572e+03,  1.463898e+03,  1.164560e+03,  9.244989e+02,  7.311638e+02,  5.762373e+02,  4.504702e+02,  3.489405e+02,  2.660133e+02,  1.985615e+02,  1.456819e+02,  1.046713e+02,  7.340953e+01,  5.033810e+01,  3.358279e+01,  2.177329e+01
  1, 43.79, -3.534262e+00,  3.006078e+02,  8.284992e+01,  3.320665e+01,  1.566391e+01,  7.723543e+00,  3.931206e+00,  2.045981e+00,  1.090553e+00,  5.880440e-01,  3.201524e-01,  1.736464e-01,  9.296369e-02,  4.965040e-02,  2.633811e-02,  1.379762e-02,  7.176744e-03,  3.678045e-03,  1.857521e-03
  1, 32.01, -2.958287e+00,  1.473072e+03,  4.783939e+02,  2.023230e+02,  9.808259e+01,  4.938789e+01,  2.556665e+01,  1.349498e+01,  7.278312e+00,  3.964339e+00,  2.177169e+00,  1.189920e+00,  6.414128e-01,  3.446291e-01,  1.837864e-01,  9.673740e-02,  5.052323e-02,  2.598471e-02,  1.315637e-02
  1, 38.90, -2.159516e-01,  3.098123e+03,  2.784948e+03,  2.149898e+03,  1.680705e+03,  1.311780e+03,  1.019709e+03,  7.880691e+02,  6.057806e+02,  4.608783e+02,  3.466927e+02,  2.559786e+02,  1.844893e+02,  1.303981e+02,  9.005905e+01,  6.058170e+01,  3.978935e+01,  2.538897e+01,  1.572714e+01
  1, 45.57, -1.875790e+00,  3.645386e+03,  2.137097e+03,  1.257659e+03,  7.655916e+02,  4.661924e+02,  2.837362e+02,  1.723705e+02,  1.049616e+02,  6.361613e+01,  3.838946e+01,  2.283342e+01,  1.329252e+01,  7.649492e+00,  4.337078e+00,  2.412699e+00,  1.323562e+00,  7.114052e-01,  3.744181e-01
  1, 44.07, -2.171022e+00,  3.161410e+03,  1.637673e+03,  8.831563e+02,  5.020904e+02,  2.879304e+02,  1.662103e+02,  9.632452e+01,  5.626830e+01,  3.285850e+01,  1.917981e+01,  1.106811e+01,  6.266713e+00,  3.517220e+00,  1.949772e+00,  1.062683e+00,  5.723697e-01,  3.025807e-01,  1.568862e-01
  1, 39.26, -1.986617e+00,  4.741628e+03,  2.550360e+03,  1.410554e+03,  8.173052e+02,  4.763836e+02,  2.788902e+02,  1.636323e+02,  9.661661e+01,  5.695831e+01,  3.352756e+01,  1.949469e+01,  1.111422e+01,  6.276484e+00,  3.498606e+00,  1.916363e+00,  1.036763e+00,  5.502749e-01,  2.863359e-01
  1, 30.31,  6.890341e-01,  2.183584e+03,  2.686708e+03,  2.142053e+03,  1.726586e+03,  1.394207e+03,  1.125459e+03,  9.068738e+02,  7.296155e+02,  5.836649e+02,  4.638406e+02,  3.639832e+02,  2.807880e+02,  2.136904e+02,  1.598990e+02,  1.173042e+02,  8.447329e+01,  5.944035e+01,  4.081706e+01
  1, 49.68, -2.648828e+00,  1.418713e+03,  6.257663e+02,  3.056297e+02,  1.619324e+02,  8.754222e+01,  4.805817e+01,  2.666337e+01,  1.500093e+01,  8.475298e+00,  4.805233e+00,  2.701570e+00,  1.493799e+00,  8.208877e-01,  4.465766e-01,  2.393026e-01,  1.269612e-01,  6.621564e-02,  3.392302e-02
  1, 44.46, -2.069089e+00,  3.395582e+03,  1.836859e+03,  1.020338e+03,  5.932999e+02,  3.469257e+02,  2.036894e+02,  1.198246e+02,  7.091758e+01,  4.189773e+01,  2.471038e+01,  1.439362e+01,  8.219662e+00,  4.648869e+00,  2.594901e+00,  1.423142e+00,  7.708001e-01,  4.095335e-01,  2.133001e-01
  1, 45.01,  4.769038e-02,  1.306688e+03,  1.328995e+03,  1.047080e+03,  8.351637e+02,  6.665043e+02,  5.309958e+02,  4.216210e+02,  3.337407e+02,  2.621740e+02,  2.041819e+02,  1.566032e+02,  1.176981e+02,  8.700850e+01,  6.303616e+01,  4.461358e+01,  3.089305e+01,  2.082803e+01,  1.365582e+01
  1, 41.81, -1.287117e-01,  2.161850e+03,  2.025066e+03,  1.577439e+03,  1.244330e+03,  9.808954e+02,  7.708772e+02,  6.029302e+02,  4.694749e+02,  3.621962e+02,  2.765715e+02,  2.075505e+02,  1.522553e+02,  1.096456e+02,  7.722831e+01,  5.302952e+01,  3.557092e+01,  2.319287e+01,  1.468556e+01
  1, 34.13, -2.426321e+00,  3.611646e+03,  1.540792e+03,  7.378720e+02,  3.856699e+02,  2.061519e+02,  1.120895e+02,  6.167301e+01,  3.444927e+01,  1.934087e+01,  1.090488e+01,  6.100389e+00,  3.357888e+00,  1.837823e+00,  9.962139e-01,  5.320998e-01,  2.814908e-01,  1.464304e-01,  7.484793e-02
  1, 31.70,  7.379327e-03,  4.923710e+03,  4.525754e+03,  3.513702e+03,  2.762551e+03,  2.169618e+03,  1.698002e+03,  1.321910e+03,  1.024061e+03,  7.855876e+02,  5.961416e+02,  4.442737e+02,  3.233919e+02,  2.309337e+02,  1.611833e+02,  1.096001e+02,  7.276351e+01,  4.693182e+01,  2.938351e+01
  1, 37.87, -1.754655e+00,  6.020322e+03,  3.501469e+03,  2.047624e+03,  1.239712e+03,  7.510618e+02,  4.549550e+02,  2.751711e+02,  1.668866e+02,  1.007726e+02,  6.060383e+01,  3.593153e+01,  2.085511e+01,  1.196863e+01,  6.768877e+00,  3.756763e+00,  2.056545e+00,  1.103241e+00,  5.796177e-01
  1, 44.19, -1.230458e+00,  4.215309e+03,  3.011692e+03,  2.058643e+03,  1.428470e+03,  9.842229e+02,  6.725034e+02,  4.552820e+02,  3.063060e+02,  2.036735e+02,  1.338993e+02,  8.628822e+01,  5.418007e+01,  3.342956e+01,  2.020813e+01,  1.192865e+01,  6.907721e+00,  3.902310e+00,  2.149787e+00
  1, 40.13, -1.789859e+00,  5.157326e+03,  3.009492e+03,  1.764497e+03,  1.070668e+03,  6.499873e+02,  3.944796e+02,  2.390145e+02,  1.451908e+02,  8.780135e+01,  5.287453e+01,  3.138827e+01,  1.823958e+01,  1.047888e+01,  5.932178e+00,  3.295379e+00,  1.805457e+00,  9.692737e-01,  5.095846e-01
  1, 42.72,  3.979132e-01,  9.381049e+02,  1.119102e+03,  8.909091e+02,  7.172051e+02,  5.783227e+02,  4.661099e+02,  3.749221e+02,  3.010534e+02,  2.403084e+02,  1.905124e+02,  1.490893e+02,  1.146531e+02,  8.695199e+01,  6.481229e+01,  4.734317e+01,  3.393365e+01,  2.375656e+01,  1.622457e+01
  1, 37.01,  9.532551e-02,  2.554677e+03,  2.502713e+03,  1.963720e+03,  1.560137e+03,  1.239606e+03,  9.827401e+02,  7.760546e+02,  6.106063e+02,  4.764670e+02,  3.683387e+02,  2.801753e+02,  2.086107e+02,  1.526389e+02,  1.093466e+02,  7.644401e+01,  5.224188e+01,  3.472825e+01,  2.243153e+01
  1, 48.47, -2.121004e+00,  2.698213e+03,  1.469141e+03,  8.199526e+02,  4.785871e+02,  2.807931e+02,  1.653579e+02,  9.753882e+01,  5.786730e+01,  3.426206e+01,  2.024670e+01,  1.181473e+01,  6.758157e+00,  3.828010e+00,  2.139619e+00,  1.174903e+00,  6.370593e-01,  3.388186e-01,  1.766307e-01
  1, 39.83,  5.843126e-02,  2.043918e+03,  2.014716e+03,  1.581916e+03,  1.257640e+03,  1.000007e+03,  7.934579e+02,  6.271737e+02,  4.939827e+02,  3.859154e+02,  2.987259e+02,  2.275593e+02,  1.697179e+02,  1.244115e+02,  8.930741e+01,  6.257512e+01,  4.286761e+01,  2.857113e+01,  1.850604e+01
  1, 45.04, -6.941742e-02,  1.522860e+03,  1.482142e+03,  1.161610e+03,  9.218391e+02,  7.315455e+02,  5.791788e+02,  4.567024e+02,  3.587789e+02,  2.794948e+02,  2.156845e+02,  1.637484e+02,  1.216745e+02,  8.884033e+01,  6.350454e+01,  4.429736e+01,  3.020590e+01,  2.003564e+01,  1.291364e+01
  1, 45.66, -5.491931e-01,  2.465446e+03,  2.097178e+03,  1.590136e+03,  1.220854e+03,  9.343155e+02,  7.110150e+02,  5.371061e+02,  4.030614e+02,  2.989498e+02,  2.189792e+02,  1.572054e+02,  1.099870e+02,  7.540701e+01,  5.048782e+01,  3.290835e+01,  2.094592e+01,  1.295375e+01,  7.779812e+00
  1, 41.79, -3.568236e+00,  2.904739e+02,  7.709844e+01,  3.056334e+01,  1.434233e+01,  7.043905e+00,  3.573849e+00,  1.855059e+00,  9.865946e-01,  5.309792e-01,  2.886110e-01,  1.563139e-01,  8.357647e-02,  4.458648e-02,  2.362818e-02,  1.236687e-02,  6.427633e-03,  3.291982e-03,  1.661866e-03
  1, 34.88,  4.501524e-01,  1.911383e+03,  2.151881e+03,  1.708755e+03,  1.372731e+03,  1.104321e+03,  8.877014e+02,  7.119139e+02,  5.697525e+02,  4.530841e+02,  3.576768e+02,  2.785449e+02,  2.129958e+02,  1.604954e+02,  1.187537e+02,  8.602127e+01,  6.107907e+01,  4.231061e+01,  2.855697e+01
  1, 42.35, -2.063419e-01,  2.259706e+03,  2.073708e+03,  1.608569e+03,  1.263602e+03,  9.915077e+02,  7.752788e+02,  6.030191e+02,  4.667458e+02,  3.577644e+02,  2.712913e+02,  2.020533e+02,  1.470050e+02,  1.049439e+02,  7.324020e+01,  4.980845e+01,  3.308101e+01,  2.135111e+01,  1.338013e+01
  1, 34.03, -9.040683e-01,  8.220656e+03,  6.086595e+03,  4.268940e+03,  3.034298e+03,  2.141148e+03,  1.497582e+03,  1.037102e+03,  7.129399e+02,  4.839104e+02,  3.243825e+02,  2.129602e+02,  1.361228e+02,  8.540130e+01,  5.243332e+01,  3.140332e+01,  1.843016e+01,  1.054143e+01,  5.874270e+00
  1, 49.08, -1.761959e+00,  3.163475e+03,  1.970301e+03,  1.213433e+03,  7.672462e+02,  4.836654e+02,  3.037905e+02,  1.899388e+02,  1.186941e+02,  7.365635e+01,  4.541104e+01,  2.754839e+01,  1.633462e+01,  9.558583e+00,  5.502438e+00,  3.103874e+00,  1.724284e+00,  9.374784e-01,  4.985771e-01
  1, 30.31, -1.448214e-02,  5.875382e+03,  5.320398e+03,  4.116921e+03,  3.226012e+03,  2.524224e+03,  1.967446e+03,  1.524789e+03,  1.175480e+03,  8.969706e+02,  6.767793e+02,  5.012340e+02,  3.623778e+02,  2.569121e+02,  1.779576e+02,  1.200460e+02,  7.904980e+01,  5.056101e+01,  3.138750e+01
  1, 41.09, -3.108852e-01,  2.823659e+03,  2.501121e+03,  1.922839e+03,  1.496984e+03,  1.163101e+03,  8.996864e+02,  6.916147e+02,  5.286358e+02,  3.997649e+02,  2.988097e+02,  2.191312e+02,  1.567919e+02,  1.099923e+02,  7.538138e+01,  5.030836e+01,  3.278039e+01,  2.075040e+01,  1.275204e+01
  1, 47.80, -3.763111e+00,  1.625184e+02,  4.123606e+01,  1.615001e+01,  7.537763e+00,  3.686847e+00,  1.864448e+00,  9.651327e-01,  5.121312e-01,  2.750921e-01,  1.492753e-01,  8.073050e-02,  4.310746e-02,  2.297071e-02,  1.216072e-02,  6.359044e-03,  3.302546e-03,  1.690339e-03,  8.530114e-04
  1, 33.19, -2.999749e+00,  1.297954e+03,  4.187852e+02,  1.767113e+02,  8.556405e+01,  4.304492e+01,  2.226669e+01,  1.174596e+01,  6.331779e+00,  3.447284e+00,  1.892501e+00,  1.033997e+00,  5.572010e-01,  2.993055e-01,  1.595799e-01,  8.397916e-02,  4.385231e-02,  2.255034e-02,  1.141619e-02
  1, 32.57, -8.541689e-02,  4.979599e+03,  4.481446e+03,  3.461777e+03,  2.707977e+03,  2.114917e+03,  1.645085e+03,  1.272184e+03,  9.784957e+02,  7.448471e+02,  5.605741e+02,  4.140604e+02,  2.985096e+02,  2.110221e+02,  1.457437e+02,  9.802579e+01,  6.436217e+01,  4.104891e+01,  2.541139e+01
  1, 37.13, -1.858919e+00,  5.899622e+03,  3.280243e+03,  1.856669e+03,  1.095170e+03,  6.483225e+02,  3.847304e+02,  2.284522e+02,  1.363134e+02,  8.111437e+01,  4.814517e+01,  2.820532e+01,  1.619128e+01,  9.200195e+00,  5.156772e+00,  2.838808e+00,  1.542704e+00,  8.221230e-01,  4.293470e-01
  1, 30.53, -3.756641e+00,  2.415093e+02,  5.021779e+01,  1.873649e+01,  8.576226e+00,  4.133519e+00,  2.065824e+00,  1.058979e+00,  5.573716e-01,  2.973235e-01,  1.603750e-01,  8.628110e-02,  4.585343e-02,  2.433426e-02,  1.283526e-02,  6.689543e-03,  3.464782e-03,  1.769460e-03,  8.922127e-04
  1, 49.34, -2.773056e+00,  1.186100e+03,  4.939709e+02,  2.338141e+02,  1.213331e+02,  6.449165e+01,  3.490590e+01,  1.913272e+01,  1.065331e+01,  5.964920e+00,  3.355361e+00,  1.873228e+00,  1.029226e+00,  5.624168e-01,  3.044403e-01,  1.624067e-01,  8.582314e-02,  4.460213e-02,  2.277979e-02
  1, 41.86, -1.718155e+00,  4.809185e+03,  2.913503e+03,  1.756682e+03,  1.090838e+03,  6.762323e+02,  4.182392e+02,  2.577985e+02,  1.590282e+02,  9.751931e+01,  5.947319e+01,  3.571677e+01,  2.097919e+01,  1.217089e+01,  6.951204e+00,  3.892776e+00,  2.148352e+00,  1.161029e+00,  6.140821e-01
  1, 30.92, -1.896677e+00,  8.361566e+03,  4.337884e+03,  2.338535e+03,  1.328233e+03,  7.607544e+02,  4.385536e+02,  2.537953e+02,  1.480472e+02,  8.633495e+01,  5.032789e+01,  2.900576e+01,  1.640271e+01,  9.195447e+00,  5.091995e+00,  2.772478e+00,  1.491886e+00,  7.879970e-01,  4.082455e-01
  1, 35.03, -3.815797e+00,  1.869509e+02,  4.002106e+01,  1.503254e+01,  6.897861e+00,  3.330781e+00,  1.667121e+00,  8.556508e-01,  4.508174e-01,  2.406937e-01,  1.299274e-01,  6.994641e-02,  3.719483e-02,  1.974931e-02,  1.042177e-02,  5.433972e-03,  2.815417e-03,  1.438211e-03,  7.252198e-04
  1, 42.08, -3.955395e+00,  1.141604e+02,  2.456575e+01,  9.241278e+00,  4.243233e+00,  2.049957e+00,  1.026457e+00,  5.270071e-01,  2.777430e-01,  1.483242e-01,  8.008281e-02,  4.312051e-02,  2.293366e-02,  1.217883e-02,  6.427645e-03,  3.351804e-03,  1.736785e-03,  8.872806e-04,  4.474275e-04
