 nlayers, height, LOG10C01, LOG10C02, LOG10C03, LOG10T01, LOG10T02, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  3, 46.19, -3.599837e+00, -1.554062e+00, -2.618804e+00,  1.835797e+00,  8.954828e-01,  4.625756e+02,  3.083316e+02,  2.067613e+02,  1.355410e+02,  8.561000e+01,  5.247124e+01,  3.140341e+01,  1.855252e+01,  1.079817e+01,  6.220148e+00,  3.518845e+00,  1.944675e+00,  1.063323e+00,  5.740117e-01,  3.047586e-01,  1.601004e-01,  8.266406e-02,  4.192622e-02
  3, 46.88, -9.478165e-01,  2.278613e-01, -2.412007e+00,  8.917886e-01,  1.536092e+00,  1.623425e+03,  1.044613e+03,  6.511042e+02,  4.609030e+02,  3.458137e+02,  2.666559e+02,  2.081029e+02,  1.634565e+02,  1.282225e+02,  1.001674e+02,  7.731060e+01,  5.858242e+01,  4.365834e+01,  3.181862e+01,  2.260702e+01,  1.577742e+01,  1.091696e+01,  7.604758e+00
  3, 31.34,  5.413620e-01, -1.956299e+00, -2.691796e+00,  7.969783e-01,  1.782555e+00,  2.344231e+03,  2.681823e+03,  2.106209e+03,  1.675425e+03,  1.347867e+03,  1.111453e+03,  9.483617e+02,  8.336059e+02,  7.404462e+02,  6.529673e+02,  5.629118e+02,  4.694519e+02,  3.777433e+02,  2.913099e+02,  2.139984e+02,  1.494675e+02,  9.854330e+01,  6.112274e+01
  3, 45.47,  1.032876e-01, -3.933276e+00, -2.083216e-01,  1.856648e+00,  1.547187e+00,  1.161125e+03,  1.213153e+03,  9.582193e+02,  7.660929e+02,  6.129967e+02,  4.898072e+02,  3.901953e+02,  3.099844e+02,  2.444939e+02,  1.912626e+02,  1.474304e+02,  1.114333e+02,  8.289254e+01,  6.046545e+01,  4.311110e+01,  3.008121e+01,  2.043058e+01,  1.347442e+01
  3, 33.47, -3.561237e+00,  6.934208e-02, -3.576072e+00,  7.202807e-01,  1.840748e+00,  2.240001e+03,  2.198252e+03,  1.725097e+03,  1.370838e+03,  1.089489e+03,  8.640091e+02,  6.825560e+02,  5.372780e+02,  4.194608e+02,  3.244570e+02,  2.469604e+02,  1.840181e+02,  1.347530e+02,  9.660983e+01,  6.757989e+01,  4.618113e+01,  3.064649e+01,  1.969655e+01
  3, 47.06, -3.426337e+00, -2.408142e+00, -1.191677e+00,  1.395205e+00,  1.400893e+00,  5.251674e+02,  3.141008e+02,  2.188560e+02,  1.616830e+02,  1.204838e+02,  8.985318e+01,  6.677967e+01,  4.944240e+01,  3.624689e+01,  2.628035e+01,  1.869260e+01,  1.296664e+01,  8.821114e+00,  5.864359e+00,  3.797627e+00,  2.402931e+00,  1.478066e+00,  8.833458e-01
  3, 41.34, -3.586687e-01, -2.629510e+00, -1.735539e+00,  7.902028e-01,  1.825842e+00,  3.553224e+03,  3.465815e+03,  2.990412e+03,  2.523419e+03,  2.052078e+03,  1.601282e+03,  1.196318e+03,  8.565668e+02,  5.849833e+02,  3.812921e+02,  2.352350e+02,  1.365408e+02,  7.549509e+01,  3.982220e+01,  2.006744e+01,  9.792425e+00,  4.628728e+00,  2.133503e+00
  3, 35.89, -3.632932e+00, -3.784503e+00, -1.989093e+00,  9.212201e-01,  1.440741e+00,  1.157211e+03,  7.147437e+02,  4.466104e+02,  2.865442e+02,  1.832534e+02,  1.167040e+02,  7.393318e+01,  4.677094e+01,  2.935925e+01,  1.829514e+01,  1.121060e+01,  6.710778e+00,  3.961617e+00,  2.299070e+00,  1.306661e+00,  7.308843e-01,  3.998956e-01,  2.139155e-01
  3, 41.48, -2.203226e+00, -2.636507e-01, -2.694682e+00,  9.880678e-01,  1.284427e+00,  1.318038e+03,  1.157349e+03,  8.889636e+02,  6.945599e+02,  5.434579e+02,  4.266747e+02,  3.387813e+02,  2.745629e+02,  2.260981e+02,  1.869642e+02,  1.521357e+02,  1.197744e+02,  9.078205e+01,  6.574549e+01,  4.524505e+01,  2.959592e+01,  1.828656e+01,  1.065282e+01
  3, 31.33, -6.632764e-01, -3.088739e+00, -1.443042e+00,  1.198495e+00,  8.053873e-01,  9.322381e+03,  7.308018e+03,  5.442914e+03,  4.180887e+03,  3.215704e+03,  2.431435e+03,  1.785504e+03,  1.270099e+03,  8.703102e+02,  5.750320e+02,  3.636329e+02,  2.189637e+02,  1.270004e+02,  7.096272e+01,  3.818123e+01,  1.996782e+01,  1.011999e+01,  4.983769e+00
  3, 42.15, -1.906184e+00, -7.095544e-01, -1.558829e+00,  1.846984e+00,  1.685144e+00,  4.297631e+03,  2.417075e+03,  1.349663e+03,  7.572378e+02,  4.095924e+02,  2.165227e+02,  1.150950e+02,  6.423137e+01,  3.833620e+01,  2.456596e+01,  1.653793e+01,  1.149826e+01,  8.250217e+00,  6.031994e+00,  4.411348e+00,  3.175502e+00,  2.209830e+00,  1.472812e+00
  3, 49.11, -3.760220e+00,  5.101446e-01, -2.331169e+00,  1.371407e+00,  1.223798e+00,  6.368243e+01,  1.357186e+02,  1.085001e+02,  8.732258e+01,  7.035276e+01,  5.658892e+01,  4.534125e+01,  3.615909e+01,  2.853091e+01,  2.220288e+01,  1.689701e+01,  1.253797e+01,  9.220492e+00,  6.864901e+00,  5.302140e+00,  4.291612e+00,  3.567820e+00,  2.961077e+00
  3, 35.50, -3.045201e+00, -8.689717e-01, -8.942208e-01,  1.265441e+00,  8.621732e-01,  1.939743e+03,  1.528807e+03,  1.131923e+03,  8.493106e+02,  6.340144e+02,  4.697780e+02,  3.449552e+02,  2.513587e+02,  1.808219e+02,  1.283697e+02,  8.923018e+01,  6.038407e+01,  4.004212e+01,  2.593611e+01,  1.635887e+01,  1.008473e+01,  6.045387e+00,  3.522702e+00
  3, 44.30,  1.397801e-01, -3.850830e+00, -2.584405e+00,  1.987519e+00,  1.650399e+00,  1.219231e+03,  1.283337e+03,  1.014281e+03,  8.113747e+02,  6.496390e+02,  5.194492e+02,  4.141297e+02,  3.292774e+02,  2.599535e+02,  2.035646e+02,  1.570920e+02,  1.188882e+02,  8.856315e+01,  6.470457e+01,  4.621960e+01,  3.232626e+01,  2.203132e+01,  1.461405e+01
  3, 42.79, -3.933133e+00, -5.695515e-01, -7.788993e-01,  8.827251e-01,  1.806917e+00,  1.768955e+03,  1.524991e+03,  1.161930e+03,  8.965143e+02,  6.898015e+02,  5.279868e+02,  4.013069e+02,  3.030823e+02,  2.262829e+02,  1.668583e+02,  1.205946e+02,  8.495820e+01,  5.869280e+01,  3.968152e+01,  2.621823e+01,  1.699292e+01,  1.074353e+01,  6.606954e+00
  3, 41.15, -2.825912e+00, -1.649638e+00, -9.602104e-01,  1.197891e+00,  1.831732e+00,  2.369465e+03,  1.531928e+03,  9.868762e+02,  6.475517e+02,  4.179504e+02,  2.633816e+02,  1.619638e+02,  9.843028e+01,  5.954614e+01,  3.642641e+01,  2.258940e+01,  1.419552e+01,  9.094601e+00,  5.874038e+00,  3.779943e+00,  2.414639e+00,  1.515976e+00,  9.318265e-01
  3, 36.54, -3.406506e+00, -2.974161e-01, -1.021525e+00,  1.300427e+00,  1.035574e+00,  8.740114e+02,  8.170732e+02,  6.452713e+02,  5.266550e+02,  4.388206e+02,  3.694255e+02,  3.102092e+02,  2.575061e+02,  2.093796e+02,  1.660566e+02,  1.273428e+02,  9.374295e+01,  6.643803e+01,  4.515715e+01,  2.935166e+01,  1.831753e+01,  1.093720e+01,  6.257136e+00
  3, 36.06, -3.097102e+00, -3.777272e-01, -2.687697e+00,  1.298877e+00,  1.942160e+00,  1.048452e+03,  9.267741e+02,  7.169975e+02,  5.631661e+02,  4.423052e+02,  3.464336e+02,  2.700846e+02,  2.096394e+02,  1.612166e+02,  1.226953e+02,  9.174431e+01,  6.702712e+01,  4.803736e+01,  3.362780e+01,  2.289628e+01,  1.518250e+01,  9.766172e+00,  6.120852e+00
  3, 48.21, -2.505825e+00, -1.254984e+00, -3.308732e+00,  1.884739e+00,  1.034187e+00,  1.633343e+03,  6.762851e+02,  3.264375e+02,  1.996453e+02,  1.379121e+02,  9.765992e+01,  6.738682e+01,  4.480630e+01,  2.851909e+01,  1.741767e+01,  1.012895e+01,  5.577487e+00,  2.947815e+00,  1.495807e+00,  7.277056e-01,  3.430443e-01,  1.560735e-01,  6.874419e-02
  3, 45.77, -1.609459e-01,  1.864250e-02, -3.793520e+00,  1.605412e+00,  1.684964e+00,  1.609849e+03,  1.525517e+03,  1.190854e+03,  9.414080e+02,  7.439165e+02,  5.862557e+02,  4.599738e+02,  3.594350e+02,  2.784375e+02,  2.136237e+02,  1.612155e+02,  1.190464e+02,  8.632654e+01,  6.116847e+01,  4.213383e+01,  2.821752e+01,  1.826215e+01,  1.140607e+01
  3, 38.61, -6.827417e-01, -3.528455e+00, -1.067042e+00,  1.104983e+00,  1.630638e+00,  5.019875e+03,  4.229858e+03,  3.381749e+03,  2.735119e+03,  2.153850e+03,  1.628904e+03,  1.178267e+03,  8.167729e+02,  5.404377e+02,  3.421290e+02,  2.059327e+02,  1.175871e+02,  6.487166e+01,  3.486201e+01,  1.839654e+01,  9.693834e+00,  5.099957e+00,  2.681097e+00
  3, 48.83,  5.063147e-01, -7.608233e-01, -2.208084e+00,  1.550424e+00,  1.612493e+00,  4.351931e+02,  6.140771e+02,  4.913259e+02,  3.970035e+02,  3.214677e+02,  2.603167e+02,  2.105047e+02,  1.700356e+02,  1.366387e+02,  1.091437e+02,  8.614992e+01,  6.690662e+01,  5.129547e+01,  3.868128e+01,  2.858423e+01,  2.068515e+01,  1.455217e+01,  9.920404e+00
  3, 42.36, -2.928558e+00,  4.125589e-01, -4.539672e-01,  1.943560e+00,  1.302322e+00,  6.374415e+02,  1.102400e+02,  2.598138e+01,  1.342263e+01,  9.699379e+00,  7.546813e+00,  5.955718e+00,  4.722080e+00,  3.731725e+00,  2.928808e+00,  2.261873e+00,  1.706169e+00,  1.261882e+00,  9.177981e-01,  6.642240e-01,  4.885732e-01,  3.692586e-01,  2.871234e-01
  3, 49.78, -3.877942e+00, -3.876699e+00, -2.410396e+00,  1.007435e+00,  1.435841e+00,  6.016426e+02,  3.423998e+02,  2.000642e+02,  1.213195e+02,  7.367870e+01,  4.475917e+01,  2.715583e+01,  1.652137e+01,  1.000742e+01,  6.036731e+00,  3.589746e+00,  2.089566e+00,  1.202478e+00,  6.818157e-01,  3.793310e-01,  2.081231e-01,  1.118829e-01,  5.889560e-02
  3, 49.06, -1.677899e-01, -2.142505e+00, -4.214737e-01,  1.088374e+00,  7.339007e-01,  1.238503e+03,  1.192040e+03,  9.328762e+02,  7.443552e+02,  6.018787e+02,  4.929569e+02,  4.056918e+02,  3.322580e+02,  2.676966e+02,  2.111219e+02,  1.616589e+02,  1.194898e+02,  8.564257e+01,  5.938502e+01,  3.977992e+01,  2.585694e+01,  1.625872e+01,  9.899335e+00
  3, 43.30, -2.172711e+00,  2.363579e-01,  6.796465e-01,  1.226487e+00,  1.568654e+00,  5.788523e+02,  4.288843e+02,  3.261767e+02,  2.584750e+02,  2.064502e+02,  1.654440e+02,  1.326609e+02,  1.064000e+02,  8.496902e+01,  6.749163e+01,  5.300273e+01,  4.098407e+01,  3.132959e+01,  2.361957e+01,  1.753064e+01,  1.282634e+01,  9.191128e+00,  6.411247e+00
  3, 49.46,  2.727797e-01, -1.216356e+00,  6.924116e-02,  1.201714e+00,  1.112956e+00,  6.272472e+02,  7.438733e+02,  5.899726e+02,  4.728723e+02,  3.792443e+02,  3.035929e+02,  2.421445e+02,  1.925633e+02,  1.524267e+02,  1.207537e+02,  9.599260e+01,  7.671392e+01,  6.163995e+01,  4.910768e+01,  3.820973e+01,  2.878046e+01,  2.078381e+01,  1.432981e+01
  3, 49.42, -1.773572e+00, -1.645011e+00, -1.301696e+00,  1.420551e+00,  1.602424e+00,  3.008221e+03,  1.844707e+03,  1.125920e+03,  7.097904e+02,  4.459058e+02,  2.782921e+02,  1.729522e+02,  1.081772e+02,  6.806322e+01,  4.323566e+01,  2.748162e+01,  1.733835e+01,  1.091053e+01,  6.799308e+00,  4.168468e+00,  2.517700e+00,  1.487235e+00,  8.576956e-01
  3, 39.58, -3.218691e+00, -1.256125e+00, -1.187039e+00,  1.755315e+00,  1.213226e+00,  5.007205e+02,  2.857881e+02,  2.038681e+02,  1.511199e+02,  1.124749e+02,  8.371865e+01,  6.213308e+01,  4.597838e+01,  3.372023e+01,  2.447744e+01,  1.744335e+01,  1.213073e+01,  8.277250e+00,  5.521307e+00,  3.588509e+00,  2.279228e+00,  1.407447e+00,  8.444646e-01
  3, 31.39, -3.245736e+00, -2.215509e+00, -2.961131e+00,  7.594204e-01,  1.362506e+00,  4.520139e+03,  1.872450e+03,  7.952944e+02,  3.612904e+02,  1.666147e+02,  7.831800e+01,  3.747190e+01,  1.839518e+01,  9.168725e+00,  4.639298e+00,  2.350827e+00,  1.181472e+00,  5.960305e-01,  3.004385e-01,  1.503137e-01,  7.505468e-02,  3.709522e-02,  1.814211e-02
  3, 49.47,  1.801926e-01, -3.398867e+00, -3.691204e+00,  1.404745e+00,  1.204694e+00,  7.340756e+02,  8.231434e+02,  6.518983e+02,  5.220868e+02,  4.183972e+02,  3.347098e+02,  2.667836e+02,  2.118279e+02,  1.666966e+02,  1.297775e+02,  9.926395e+01,  7.441229e+01,  5.535168e+01,  4.127564e+01,  3.111484e+01,  2.371523e+01,  1.795219e+01,  1.324186e+01
  3, 40.34, -1.597812e+00, -9.235427e-01, -1.805886e+00,  7.575093e-01,  1.518941e+00,  3.817977e+03,  2.824832e+03,  2.011604e+03,  1.462651e+03,  1.065486e+03,  7.802038e+02,  5.747538e+02,  4.243436e+02,  3.092759e+02,  2.203147e+02,  1.512122e+02,  9.903195e+01,  6.224560e+01,  3.743577e+01,  2.148827e+01,  1.184746e+01,  6.249165e+00,  3.159253e+00
  3, 43.78, -3.673388e+00,  3.097987e-01,  3.380460e-01,  1.999568e+00,  1.455338e+00,  6.552745e+01,  1.445826e+01,  1.034285e+01,  8.286011e+00,  6.686902e+00,  5.414282e+00,  4.388606e+00,  3.560560e+00,  2.879426e+00,  2.319128e+00,  1.850035e+00,  1.456318e+00,  1.135486e+00,  8.746845e-01,  6.643669e-01,  4.983265e-01,  3.677698e-01,  2.668537e-01
  3, 44.10, -2.713139e+00,  5.965109e-01, -3.728988e+00,  1.176764e+00,  1.319428e+00,  1.832925e+02,  2.781467e+02,  2.214453e+02,  1.784637e+02,  1.442778e+02,  1.167053e+02,  9.427972e+01,  7.605563e+01,  6.098649e+01,  4.853191e+01,  3.805020e+01,  2.919640e+01,  2.193653e+01,  1.604863e+01,  1.143774e+01,  8.073741e+00,  5.769382e+00,  4.270625e+00
  3, 42.75, -2.954069e+00, -1.986059e+00, -3.692304e+00,  9.156856e-01,  1.384267e+00,  3.380188e+03,  1.862513e+03,  9.635394e+02,  4.918166e+02,  2.417668e+02,  1.156607e+02,  5.413241e+01,  2.514604e+01,  1.153657e+01,  5.256283e+00,  2.354293e+00,  1.029311e+00,  4.477664e-01,  1.937777e-01,  8.308748e-02,  3.565745e-02,  1.523709e-02,  6.506082e-03
  3, 30.70, -1.693410e+00,  3.454352e-01, -2.502515e+00,  1.175784e+00,  1.506938e+00,  3.099292e+03,  1.412355e+03,  8.984259e+02,  6.796053e+02,  5.300996e+02,  4.178613e+02,  3.307084e+02,  2.622673e+02,  2.072066e+02,  1.627778e+02,  1.262378e+02,  9.609581e+01,  7.195693e+01,  5.270894e+01,  3.760090e+01,  2.622803e+01,  1.798463e+01,  1.230715e+01
  3, 34.61, -1.349964e+00, -8.856375e-01, -9.446717e-01,  1.948724e+00,  1.448811e+00,  8.519733e+03,  5.568829e+03,  3.556747e+03,  2.319721e+03,  1.504815e+03,  9.703487e+02,  6.212729e+02,  3.959084e+02,  2.488936e+02,  1.539947e+02,  9.277228e+01,  5.417018e+01,  3.115621e+01,  1.775165e+01,  1.006472e+01,  5.736465e+00,  3.268310e+00,  1.854373e+00
  3, 43.57, -3.195305e+00,  5.939154e-01, -8.715813e-01,  1.196040e+00,  9.172301e-01,  1.383399e+02,  2.563417e+02,  2.020099e+02,  1.600720e+02,  1.265318e+02,  9.951441e+01,  7.800692e+01,  6.160925e+01,  4.960961e+01,  4.127033e+01,  3.541413e+01,  3.096843e+01,  2.719983e+01,  2.360548e+01,  2.002031e+01,  1.649668e+01,  1.310487e+01,  9.980575e+00
  3, 49.83, -8.145972e-01, -1.250905e+00, -2.004549e+00,  1.488732e+00,  1.948952e+00,  2.278083e+03,  1.847066e+03,  1.369694e+03,  1.028980e+03,  7.712729e+02,  5.776166e+02,  4.327711e+02,  3.244738e+02,  2.411409e+02,  1.764692e+02,  1.255460e+02,  8.602818e+01,  5.705259e+01,  3.653054e+01,  2.255068e+01,  1.349306e+01,  7.786620e+00,  4.328192e+00
  3, 30.44, -3.508165e+00,  1.666059e-01, -1.443087e+00,  1.965833e+00,  1.508243e+00,  1.765256e+02,  3.273572e+01,  2.255655e+01,  1.795403e+01,  1.440572e+01,  1.159377e+01,  9.332907e+00,  7.509515e+00,  6.009067e+00,  4.772275e+00,  3.732327e+00,  2.853491e+00,  2.132897e+00,  1.550770e+00,  1.099689e+00,  7.760638e-01,  5.587288e-01,  4.199579e-01
  3, 48.96, -3.148779e+00, -3.041681e+00, -8.427328e-01,  1.959343e+00,  1.497152e+00,  4.263536e+02,  9.531054e+01,  3.266631e+01,  1.895419e+01,  1.357413e+01,  1.036149e+01,  8.052142e+00,  6.304019e+00,  4.930745e+00,  3.842590e+00,  2.961372e+00,  2.244930e+00,  1.679575e+00,  1.235452e+00,  8.905532e-01,  6.298492e-01,  4.349575e-01,  2.929039e-01
  3, 39.17, -3.803132e+00, -1.121269e+00, -3.526805e-01,  1.695607e+00,  1.821837e+00,  4.155036e+02,  3.258780e+02,  2.450369e+02,  1.872684e+02,  1.428463e+02,  1.084749e+02,  8.179965e+01,  6.113793e+01,  4.482322e+01,  3.200683e+01,  2.196416e+01,  1.436247e+01,  9.037859e+00,  5.503329e+00,  3.276723e+00,  1.947388e+00,  1.164537e+00,  7.049707e-01
  3, 45.60, -3.284860e+00, -2.920156e-02, -3.019618e+00,  1.089886e+00,  1.634148e+00,  5.481359e+02,  5.802806e+02,  4.583372e+02,  3.665509e+02,  2.934506e+02,  2.346186e+02,  1.870080e+02,  1.486162e+02,  1.172056e+02,  9.160224e+01,  7.043868e+01,  5.297284e+01,  3.906280e+01,  2.815149e+01,  1.986021e+01,  1.388867e+01,  9.705739e+00,  6.806804e+00
  3, 34.81, -3.595656e+00, -6.885643e-01, -2.857050e+00,  1.043906e+00,  1.655038e+00,  2.750569e+03,  2.256698e+03,  1.684639e+03,  1.273355e+03,  9.580803e+02,  7.158011e+02,  5.302491e+02,  3.905246e+02,  2.857286e+02,  2.088370e+02,  1.519267e+02,  1.091419e+02,  7.709031e+01,  5.275918e+01,  3.458520e+01,  2.167990e+01,  1.290451e+01,  7.282698e+00
  3, 49.47, -1.631275e-01,  5.891921e-02, -1.605122e+00,  1.972308e+00,  1.389418e+00,  1.203342e+03,  1.162476e+03,  9.100120e+02,  7.213496e+02,  5.717208e+02,  4.520142e+02,  3.558865e+02,  2.791199e+02,  2.170506e+02,  1.671742e+02,  1.266529e+02,  9.389478e+01,  6.839087e+01,  4.876322e+01,  3.392647e+01,  2.307614e+01,  1.527256e+01,  9.828385e+00
  3, 48.51, -2.115514e+00, -2.665696e+00, -6.142587e-01,  1.483539e+00,  1.725719e+00,  2.906176e+03,  1.468889e+03,  6.909719e+02,  3.177860e+02,  1.414883e+02,  6.501534e+01,  3.332762e+01,  2.004166e+01,  1.362436e+01,  9.894444e+00,  7.329294e+00,  5.413581e+00,  3.975855e+00,  2.883786e+00,  2.056033e+00,  1.441607e+00,  9.886583e-01,  6.620440e-01
  3, 47.91, -2.390006e+00, -8.131052e-02, -1.976289e+00,  1.704720e+00,  1.156878e+00,  1.285167e+03,  3.894962e+02,  1.350644e+02,  7.135155e+01,  4.820816e+01,  3.576688e+01,  2.775424e+01,  2.262607e+01,  1.933017e+01,  1.703349e+01,  1.509119e+01,  1.317490e+01,  1.123175e+01,  9.272927e+00,  7.367223e+00,  5.614822e+00,  4.074917e+00,  2.803193e+00
  3, 35.93, -2.164008e-01, -1.490836e-01, -2.630981e+00,  1.653938e+00,  1.791539e+00,  4.089120e+03,  3.618810e+03,  2.782115e+03,  2.165937e+03,  1.682795e+03,  1.301597e+03,  1.000476e+03,  7.646154e+02,  5.781310e+02,  4.320679e+02,  3.168191e+02,  2.266728e+02,  1.589931e+02,  1.089011e+02,  7.256170e+01,  4.712583e+01,  2.967104e+01,  1.809298e+01
  3, 36.96,  6.449567e-02, -2.931812e+00, -2.818697e+00,  1.824622e+00,  1.865645e+00,  2.669479e+03,  2.586128e+03,  2.026072e+03,  1.607286e+03,  1.274963e+03,  1.008922e+03,  7.951181e+02,  6.242244e+02,  4.859096e+02,  3.746394e+02,  2.841256e+02,  2.108494e+02,  1.537104e+02,  1.096577e+02,  7.628601e+01,  5.181115e+01,  3.414267e+01,  2.177496e+01
  3, 46.18,  8.544914e-02, -8.096184e-01,  2.242827e-01,  1.501406e+00,  1.001738e+00,  1.120607e+03,  1.167753e+03,  9.218242e+02,  7.365267e+02,  5.888851e+02,  4.700968e+02,  3.740543e+02,  2.967268e+02,  2.335983e+02,  1.822958e+02,  1.400787e+02,  1.055079e+02,  7.833672e+01,  5.734388e+01,  4.141304e+01,  2.955110e+01,  2.063248e+01,  1.396331e+01
  3, 48.61, -1.776257e+00, -6.057464e-01,  3.984530e-01,  1.696619e+00,  1.539533e+00,  3.201263e+03,  1.918764e+03,  1.093214e+03,  6.144507e+02,  3.363401e+02,  1.865317e+02,  1.093451e+02,  6.974094e+01,  4.762398e+01,  3.374115e+01,  2.378139e+01,  1.615976e+01,  1.050723e+01,  6.500695e+00,  3.843365e+00,  2.218385e+00,  1.272848e+00,  7.424174e-01
  3, 40.20, -3.533633e+00, -3.585018e+00,  6.516344e-01,  1.902327e+00,  1.066995e+00,  9.470866e+01,  1.489780e+01,  9.943253e+00,  7.948832e+00,  6.409263e+00,  5.187795e+00,  4.205215e+00,  3.412865e+00,  2.761496e+00,  2.225788e+00,  1.777211e+00,  1.400506e+00,  1.093264e+00,  8.432300e-01,  6.414150e-01,  4.820612e-01,  3.568637e-01,  2.602219e-01
  3, 45.34,  4.356003e-01, -3.557879e+00, -7.758494e-01,  1.717414e+00,  1.365196e+00,  6.866350e+02,  8.681879e+02,  6.926156e+02,  5.584947e+02,  4.511837e+02,  3.644040e+02,  2.938098e+02,  2.365503e+02,  1.893918e+02,  1.506623e+02,  1.183730e+02,  9.145675e+01,  6.973272e+01,  5.229927e+01,  3.847486e+01,  2.779650e+01,  1.962618e+01,  1.351214e+01
  3, 42.93, -2.302106e+00, -1.081665e+00, -1.804937e-01,  1.222740e+00,  1.231047e+00,  1.895680e+03,  1.235782e+03,  7.848590e+02,  4.972504e+02,  3.135514e+02,  2.027945e+02,  1.370075e+02,  9.703827e+01,  7.085754e+01,  5.265919e+01,  3.919743e+01,  2.892696e+01,  2.118864e+01,  1.531744e+01,  1.087928e+01,  7.596425e+00,  5.185875e+00,  3.455412e+00
  3, 32.83, -5.116347e-01, -1.674817e+00, -9.231240e-01,  1.236055e+00,  1.503201e+00,  7.215912e+03,  5.847633e+03,  4.354909e+03,  3.319519e+03,  2.565682e+03,  2.003876e+03,  1.559465e+03,  1.192276e+03,  8.825890e+02,  6.294614e+02,  4.284589e+02,  2.765218e+02,  1.706670e+02,  1.007103e+02,  5.686546e+01,  3.105692e+01,  1.641273e+01,  8.443537e+00
  3, 38.00, -4.233918e-01, -1.673005e+00, -3.204871e+00,  1.319192e+00,  1.352943e+00,  4.119448e+03,  3.491557e+03,  2.640730e+03,  2.023087e+03,  1.549983e+03,  1.193375e+03,  9.290810e+02,  7.324532e+02,  5.770231e+02,  4.479533e+02,  3.365670e+02,  2.416183e+02,  1.659022e+02,  1.084093e+02,  6.714748e+01,  3.955605e+01,  2.204388e+01,  1.161904e+01
  3, 37.27, -2.315637e+00, -1.827591e+00, -2.552940e+00,  1.750841e+00,  1.880404e+00,  3.458130e+03,  1.520320e+03,  7.477228e+02,  4.166373e+02,  2.467525e+02,  1.530920e+02,  9.803475e+01,  6.398389e+01,  4.159344e+01,  2.660440e+01,  1.647469e+01,  9.780170e+00,  5.615974e+00,  3.112789e+00,  1.661341e+00,  8.605166e-01,  4.306714e-01,  2.086731e-01
  3, 44.61, -1.977339e+00, -3.283757e+00, -1.652027e+00,  1.611200e+00,  1.520173e+00,  3.818797e+03,  2.179977e+03,  1.211623e+03,  6.706069e+02,  3.627454e+02,  1.962961e+02,  1.084709e+02,  6.244642e+01,  3.726429e+01,  2.291299e+01,  1.423432e+01,  8.797559e+00,  5.418565e+00,  3.298768e+00,  1.971997e+00,  1.160278e+00,  6.673343e-01,  3.747148e-01
  3, 34.56, -3.277497e+00,  5.452610e-01, -9.508972e-01,  1.671809e+00,  1.474265e+00,  1.428826e+02,  9.075557e+01,  7.062796e+01,  5.686527e+01,  4.601553e+01,  3.731331e+01,  3.026283e+01,  2.454979e+01,  1.983726e+01,  1.595172e+01,  1.269102e+01,  9.946255e+00,  7.699884e+00,  5.861195e+00,  4.362994e+00,  3.166117e+00,  2.221999e+00,  1.510267e+00
  3, 48.42, -2.248415e+00, -6.383444e-01, -1.824920e-02,  1.669555e+00,  9.236204e-01,  1.765460e+03,  6.873625e+02,  2.858623e+02,  1.456615e+02,  8.478875e+01,  5.433691e+01,  3.729933e+01,  2.696057e+01,  2.006662e+01,  1.518605e+01,  1.152045e+01,  8.684009e+00,  6.513885e+00,  4.837567e+00,  3.543066e+00,  2.560873e+00,  1.817717e+00,  1.265253e+00
  3, 40.03, -2.135537e+00, -2.988084e+00,  5.321943e-01,  1.463500e+00,  1.265862e+00,  3.018524e+03,  1.024155e+03,  3.126165e+02,  1.112475e+02,  5.395206e+01,  3.567012e+01,  2.690663e+01,  2.109251e+01,  1.667188e+01,  1.319744e+01,  1.038018e+01,  8.071639e+00,  6.224961e+00,  4.745884e+00,  3.567959e+00,  2.648979e+00,  1.934977e+00,  1.389869e+00
  3, 39.06, -2.347278e+00, -2.355432e+00, -1.256170e+00,  1.959598e+00,  7.301183e-01,  3.218388e+03,  1.445868e+03,  6.780757e+02,  3.318860e+02,  1.646498e+02,  8.622490e+01,  4.908711e+01,  3.061657e+01,  2.031429e+01,  1.396100e+01,  9.668528e+00,  6.636436e+00,  4.514652e+00,  3.022574e+00,  1.980977e+00,  1.272909e+00,  7.971268e-01,  4.858508e-01
  3, 44.08, -1.531703e+00, -3.953462e+00,  4.819124e-01,  1.185898e+00,  1.859806e+00,  5.734065e+03,  3.648828e+03,  2.094761e+03,  1.140388e+03,  5.742704e+02,  2.680229e+02,  1.159777e+02,  4.749474e+01,  1.884876e+01,  7.874927e+00,  3.846809e+00,  2.307401e+00,  1.601422e+00,  1.171253e+00,  8.630173e-01,  6.334501e-01,  4.599605e-01,  3.298841e-01
